element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
20,41,2,0,True,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-261,2390,0,261,1,Pablo Marí,2
21,41,2,0,True,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-320,4584,260,580,1,Maitland-Niles,3
22,41,2,0,True,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2345,15829,0,2345,1,Torreira,3
23,41,2,0,True,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-129,1699,20,149,1,Nelson,3
24,41,2,0,True,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,9981,92971,17099,7118,1,Turner,1
25,41,2,0,True,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-673,8394,333,1006,1,Fábio Vieira,3
26,41,2,1,True,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,1,0,0,0,1,0,0,0,9,12.8,10.8,0.0,2.4,47,575350,1764468,619979,44629,1,Saliba,2
27,41,2,0,True,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-632,7475,369,1001,1,Marquinhos,3
28,41,2,6,True,2022-08-31T18:30:00Z,2,1,5,87,1,0,0,1,0,0,0,0,0,0,0,19,37.8,12.3,92.0,14.2,82,-70519,8026017,106179,176698,1,Jesus,4
29,41,1,1,False,2022-08-31T18:30:00Z,2,1,5,17,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.9,2.0,0.3,68,-73491,483387,8313,81804,2,Coutinho,3
30,41,1,1,False,2022-08-31T18:30:00Z,2,1,5,7,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,2.0,0.2,69,-31233,150158,4285,35518,2,Ings,4
31,41,1,3,False,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,6,0,18,34.4,0.0,0.0,3.4,50,-53369,477967,9246,62615,2,Martínez,1
32,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1250,23186,505,1755,2,Chambers,2
33,41,1,1,False,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,9,17.2,5.6,0.0,2.3,48,-34597,220657,3966,38563,2,Digne,2
34,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2414,9680,0,2414,2,Traoré,3
35,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4500,179422,2805,7305,2,Olsen,1
36,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2164,28792,1461,3625,2,Sanson,3
37,41,1,1,False,2022-08-31T18:30:00Z,2,1,5,72,0,0,0,1,0,0,0,1,0,0,0,3,0.6,0.8,0.0,0.1,54,-17185,101867,1061,18246,2,McGinn,3
38,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-164,1655,0,164,2,Hause,2
39,41,1,1,False,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,17,35.8,0.2,0.0,3.6,44,-90304,347676,1420,91724,2,Mings,2
40,41,1,2,False,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,6,7.4,2.4,0.0,1.0,74,-73732,322483,12526,86258,2,Watkins,4
41,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,756,19633,3066,2310,2,Nakamba,3
42,41,1,2,False,2022-08-31T18:30:00Z,2,1,5,72,0,0,0,1,0,0,0,0,0,0,0,3,6.8,2.8,23.0,3.3,60,-11246,46974,1590,12836,2,Buendía,3
43,41,1,1,False,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,9,12.6,16.4,4.0,3.3,48,-121549,750113,8796,130345,2,Cash,2
44,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,1,0,0,0,6,13.6,0.8,2.0,1.6,44,-1855,23519,785,2640,2,Konsa,2
45,41,1,2,False,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,9,10.0,3.5,17.0,3.1,47,-218594,647569,13382,231976,2,Bailey,3
46,41,1,7,False,2022-08-31T18:30:00Z,2,1,5,17,1,0,0,1,0,0,0,0,0,0,1,21,33.6,0.2,7.0,4.1,48,-2648,33371,1568,4216,2,Douglas Luiz,3
47,41,1,1,False,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,1,0,0,0,10,20.0,23.6,0.0,4.4,53,-18904,97152,1343,20247,2,Ramsey,3
48,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4897,52516,2122,7019,6,Chukwuemeka,3
49,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-170,3599,211,381,2,Iroegbunam,3
50,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-5555,32531,62,5617,2,Diego Carlos,2
51,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-847,7955,310,1157,2,El Ghazi,3
52,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-783,6241,0,783,2,Davis,4
53,41,1,2,False,2022-08-31T18:30:00Z,2,1,5,82,0,0,0,2,0,0,0,0,0,0,0,8,18.6,1.3,0.0,2.0,50,-1856,16000,722,2578,2,Kamara,3
54,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-44355,577553,16783,61138,2,Archer,4
55,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-29,327,0,29,2,Philogene-Bidace,3
56,41,1,0,False,2022-08-31T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4140,86341,3206,7346,2,Guilbert,2
57,42,20,6,True,2022-08-31T18:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,21,12.0,1.0,2.0,1.5,44,-1555,13666,237,1792,3,Smith,2
58,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1263,4111,50,1313,3,Stanislas,3
59,42,20,1,True,2022-08-31T18:30:00Z,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.3,0.0,0.5,44,-253,1939,15,268,3,Fredericks,2
60,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-215,1668,43,258,3,Brooks,3
61,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-563,3010,9,572,3,Lowe,3
62,42,20,1,True,2022-08-31T18:30:00Z,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.3,0.0,0.1,55,-1470,129837,20754,22224,3,Moore,4
63,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-88,1790,81,169,3,Marcondes,3
64,42,20,3,True,2022-08-31T18:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,13,10.6,4.8,3.0,1.8,50,-10415,79649,2135,12550,3,Lerma,3
65,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-307,4551,85,392,3,Stacey,2
66,42,20,2,True,2022-08-31T18:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,3,18.2,1.9,42.0,6.2,58,-5593,42279,1646,7239,3,Solanke,4
67,42,20,3,True,2022-08-31T18:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,11,8.0,0.9,0.0,0.9,49,-110,5329,398,508,3,Cook,3
68,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10391,42597,602,10993,3,Pearson,3
69,42,20,3,True,2022-08-31T18:30:00Z,0,0,5,85,0,0,1,0,0,0,0,0,0,0,0,4,15.4,12.1,4.0,3.2,54,-534,5513,102,636,3,Christie,3
70,42,20,3,True,2022-08-31T18:30:00Z,0,0,5,76,0,0,1,0,0,0,0,0,0,0,0,6,5.0,15.3,4.0,2.4,53,-1290,9008,165,1455,3,Billing,3
71,42,20,8,True,2022-08-31T18:30:00Z,0,0,5,90,0,0,1,0,0,0,0,1,0,0,3,29,20.2,0.1,0.0,2.0,44,-1040,10425,414,1454,3,Mepham,2
72,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2966,49608,863,3829,3,Travers,1
73,42,20,6,True,2022-08-31T18:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,26,22.6,0.4,0.0,2.3,45,-26769,100367,380,27149,3,Kelly,2
74,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-647,8309,186,833,3,Dembélé,3
75,42,20,1,True,2022-08-31T18:30:00Z,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.1,0.0,0.2,53,-442,6235,198,640,3,Anthony,3
76,42,20,6,True,2022-08-31T18:30:00Z,0,0,5,68,0,0,1,0,0,0,0,0,0,0,0,19,3.6,0.8,4.0,0.8,44,-1224,12990,450,1674,3,Zemura,2
77,42,20,0,True,2022-08-31T18:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1495,59876,1332,2827,3,Dennis,1
78,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-47020,133098,283,47303,4,Jansson,2
79,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1878,39257,4240,6118,4,Nørgaard,3
80,43,7,1,False,2022-08-30T18:30:00Z,1,1,5,90,0,0,0,1,0,0,0,1,0,0,0,3,4.8,24.3,18.0,4.7,72,-81239,1842651,186083,267322,4,Toney,4
81,43,7,3,False,2022-08-30T18:30:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,3,0,16,20.0,0.0,0.0,2.0,45,13586,634308,49912,36326,4,Raya,1
82,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-111,1094,91,202,4,Canós,2
83,43,7,1,False,2022-08-30T18:30:00Z,1,1,5,22,0,0,0,0,0,0,0,0,0,0,0,3,5.4,3.0,17.0,2.5,46,-41351,1038041,115942,157293,4,Dasilva,3
84,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-96,1980,73,169,4,Ajer,2
85,43,7,2,False,2022-08-30T18:30:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,6,10.6,14.0,21.0,4.6,45,-10859,126437,9138,19997,4,Henry,2
86,43,7,8,False,2022-08-30T18:30:00Z,1,1,5,90,0,1,0,1,0,0,0,0,0,0,3,29,28.6,16.8,6.0,5.1,55,342,7185,1018,676,4,Janelt,3
87,43,7,1,False,2022-08-30T18:30:00Z,1,1,5,11,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.7,0.0,0.2,49,-166,2421,96,262,4,Ghoddos,3
88,43,7,2,False,2022-08-30T18:30:00Z,1,1,5,78,0,0,0,1,0,0,0,0,0,0,0,13,10.0,30.5,0.0,4.1,51,-3839,313804,50664,54503,4,Jensen,3
89,43,7,7,False,2022-08-30T18:30:00Z,1,1,5,11,1,0,0,0,0,0,0,0,0,0,1,21,33.8,0.8,17.0,5.2,54,-2395,14925,993,3388,4,Wissa,3
90,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-272,5253,203,475,4,Roerslev,2
91,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-432,7009,211,643,4,Bech,2
92,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-127,1498,13,140,4,Pinnock,2
93,43,7,1,False,2022-08-30T18:30:00Z,1,1,5,22,0,0,0,0,0,0,0,0,0,0,0,5,5.2,11.3,2.0,1.9,49,-273,3559,179,452,4,Onyeka,3
94,43,7,2,False,2022-08-30T18:30:00Z,1,1,5,67,0,0,0,1,0,0,0,0,0,0,0,11,3.2,1.6,2.0,0.7,45,-1792,31266,2074,3866,4,Baptiste,3
95,43,7,2,False,2022-08-30T18:30:00Z,1,1,5,67,0,0,0,1,0,0,0,0,0,0,0,6,0.0,3.2,6.0,0.8,60,-36622,255242,21365,57987,4,Mbeumo,4
96,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3337,57480,1522,4859,4,Goode,2
97,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1050,10145,0,1050,4,Forss,4
98,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-216,2914,0,216,4,Thompson,2
99,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,147,0,10,4,Bidstrup,3
100,43,7,0,False,2022-08-30T18:30:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-579,11390,0,579,4,Balcombe,1
101,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-7917,15900,230,8147,5,Lallana,3
102,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1234,86227,2576,3810,5,Steele,1
103,44,9,1,False,2022-08-30T18:30:00Z,2,1,5,27,0,0,0,0,0,0,0,0,0,0,0,3,1.0,10.8,36.0,4.8,65,-7345,176365,27242,34587,5,Welbeck,4
104,44,9,2,False,2022-08-30T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,6,11.8,6.0,11.0,2.9,58,688858,1724176,737577,48719,5,Groß,3
105,44,5,0,True,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1981,20082,210,2191,9,Duffy,2
106,44,9,-1,False,2022-08-30T18:30:00Z,2,1,5,90,0,0,0,2,1,0,0,0,0,0,0,4,10.2,1.1,0.0,1.1,46,211721,559364,236194,24473,5,Dunk,2
107,44,9,2,False,2022-08-30T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,10,8.8,8.6,10.0,2.7,50,2309,42933,9272,6963,5,March,3
108,44,9,1,False,2022-08-30T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,12,9.8,2.7,4.0,1.7,45,25398,58436,29886,4488,5,Webster,2
109,44,9,1,False,2022-08-30T18:30:00Z,2,1,5,63,0,0,0,2,0,0,0,0,0,0,0,8,5.2,1.8,0.0,0.7,46,117954,354907,179207,61253,5,Veltman,2
110,45,11,0,False,2022-08-30T19:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-2172,50793,6710,8882,8,Maupay,4
111,44,9,2,False,2022-08-30T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,7,11.4,16.8,25.0,5.3,65,25305,271436,46240,20935,5,Trossard,3
112,50,17,1,False,2022-08-30T18:45:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,17,21.0,13.4,0.0,3.4,51,248926,1361659,306553,57627,6,Cucurella,2
113,44,9,1,False,2022-08-30T18:30:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,2,0,15,14.6,0.0,0.0,1.5,46,285461,1697107,317016,31555,5,Sánchez,1
114,44,9,1,False,2022-08-30T18:30:00Z,2,1,5,26,0,0,0,0,0,0,0,0,0,0,0,5,11.6,15.2,0.0,2.7,44,-18307,177311,3233,21540,5,Lamptey,2
115,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1369,18249,994,2363,5,Alzate,3
116,44,9,10,False,2022-08-30T18:30:00Z,2,1,5,90,1,0,0,2,0,0,0,0,0,0,3,30,48.2,2.3,17.0,6.8,55,1666,39327,8091,6425,5,Mac Allister,3
117,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-200,2248,61,261,5,Moder,3
118,44,9,2,False,2022-08-30T18:30:00Z,2,1,5,62,0,0,0,2,0,0,0,0,0,0,0,1,7.6,1.4,0.0,0.9,53,-829,9161,426,1255,5,Mwepu,3
119,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1087,6726,31,1118,5,Sarmiento,3
120,44,9,2,False,2022-08-30T18:30:00Z,2,1,5,78,0,0,0,2,0,0,0,0,0,0,0,8,5.0,15.3,4.0,2.4,50,518,27067,3831,3313,5,Caicedo,3
121,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-31,477,0,31,5,Richards,3
122,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-41,664,0,41,5,Roberts,2
123,44,9,1,False,2022-08-30T18:30:00Z,2,1,5,11,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.3,4.0,0.4,53,-7003,42398,1942,8945,5,Undav,4
124,44,9,1,False,2022-08-30T18:30:00Z,2,1,5,27,0,0,0,0,0,0,0,0,0,0,0,1,6.6,12.8,0.0,1.9,50,-712,4891,140,852,5,Mitoma,3
125,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2930,32977,1635,4565,5,Enciso,4
126,44,9,0,False,2022-08-30T18:30:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1369,5029,0,1369,5,Kozłowski,3
127,50,17,1,False,2022-08-30T18:45:00Z,2,1,5,66,0,0,0,2,0,0,0,0,0,0,0,12,16.2,13.8,0.0,3.0,50,-15994,165355,7267,23261,6,Azpilicueta,2
128,50,17,1,False,2022-08-30T18:45:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,21,42.2,2.0,8.0,5.2,55,-20959,582288,20488,41447,6,Thiago Silva,2
129,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-4422,116750,2883,7305,6,Alonso,2
130,50,17,2,False,2022-08-30T18:45:00Z,2,1,5,66,0,0,0,2,0,0,0,0,0,0,0,14,16.2,2.4,0.0,1.9,60,-41497,364792,18707,60204,6,Jorginho,3
131,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-461,5548,233,694,6,Barkley,3
132,50,17,1,False,2022-08-30T18:45:00Z,2,1,5,45,0,0,0,0,0,0,0,0,0,0,0,16,16.2,13.0,8.0,3.7,49,1768,30232,4839,3071,6,Kovacic,3
133,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-809,21743,599,1408,6,Arrizabalaga,1
134,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-34431,182119,1093,35524,6,Kanté,3
135,50,17,2,False,2022-08-30T18:45:00Z,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,11,13.8,13.3,6.0,3.3,57,-3558,32994,2003,5561,6,Ziyech,3
136,50,17,1,False,2022-08-30T18:45:00Z,2,1,5,45,0,0,0,2,0,0,0,0,0,0,0,6,5.2,1.3,2.0,0.9,50,1454,22724,4855,3401,6,Loftus-Cheek,3
137,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-1612,22501,0,1612,6,Werner,4
138,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,5768,46096,9788,4020,6,Kenedy,2
139,50,17,1,False,2022-08-30T18:45:00Z,2,1,5,23,0,0,0,0,0,0,0,0,0,0,0,9,10.2,2.1,2.0,1.4,58,-42117,249846,6839,48956,6,Chilwell,2
140,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,24,0,0,0,0,0,0,0,1,0,0,0,-3,2.2,1.3,2.0,0.6,58,-3267,44982,2723,5990,6,Pulisic,3
141,50,17,0,False,2022-08-30T18:45:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1309,39684,1795,3104,6,Chalobah,2
