element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
12,21,3,1,False,2022-08-20T16:30:00Z,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,6,7.4,10.7,17.0,3.5,59,-11539,89169,7054,18593,1,Smith Rowe,3
13,21,3,3,False,2022-08-20T16:30:00Z,0,3,3,87,0,0,1,0,0,0,0,0,0,0,0,12,12.0,29.9,8.0,5.0,80,-310888,1658605,67472,378360,1,Saka,3
14,21,3,1,False,2022-08-20T16:30:00Z,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,5,3.8,0.4,0.0,0.4,44,-17045,109497,6225,23270,1,Tomiyasu,2
15,21,3,6,False,2022-08-20T16:30:00Z,0,3,3,90,0,0,1,0,0,0,0,0,0,1,0,20,7.6,0.0,0.0,0.8,50,-61359,1366505,88334,149693,1,Ramsdale,1
16,21,3,7,False,2022-08-20T16:30:00Z,0,3,3,90,0,0,1,0,0,0,0,0,0,0,1,29,19.8,1.5,4.0,2.5,50,-29099,754827,68563,97662,1,Gabriel,2
17,21,3,0,False,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-405,1375,0,405,1,Tavares,2
18,21,3,1,False,2022-08-20T16:30:00Z,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,45,-3226,24783,3055,6281,1,Sambi,3
19,21,3,6,False,2022-08-20T16:30:00Z,0,3,3,74,0,1,1,0,0,0,0,0,0,0,0,11,2.0,6.3,30.0,3.8,63,1180060,3788936,1242606,62546,1,Martinelli,3
20,21,3,0,False,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1521,3150,0,1521,1,Pablo Marí,2
21,21,3,0,False,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-785,4946,619,1404,1,Maitland-Niles,3
22,21,3,0,False,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11907,22621,0,11907,1,Torreira,3
23,21,3,0,False,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1010,2113,33,1043,1,Nelson,3
24,21,3,0,False,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-6909,72486,4011,10920,1,Turner,1
25,21,3,0,False,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-2728,8285,194,2922,1,Fábio Vieira,3
26,21,3,14,False,2022-08-20T16:30:00Z,0,3,3,90,1,0,1,0,0,0,0,0,0,0,2,39,50.4,0.8,17.0,6.8,45,6206,521329,95924,89718,1,Saliba,2
27,21,3,0,False,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1501,8125,964,2465,1,Marquinhos,3
28,21,3,4,False,2022-08-20T16:30:00Z,0,3,3,90,0,1,1,0,0,0,0,1,0,0,0,15,25.6,23.1,54.0,10.3,81,853585,7496318,882488,28903,1,Jesus,4
29,22,7,1,False,2022-08-20T14:00:00Z,3,1,3,17,0,0,0,0,0,0,0,0,0,0,0,3,6.6,0.9,38.0,4.6,69,-716273,645415,5216,721489,2,Coutinho,3
30,22,7,1,False,2022-08-20T14:00:00Z,3,1,3,24,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,17.0,1.8,70,19882,208449,45537,25655,2,Ings,4
31,22,7,10,False,2022-08-20T14:00:00Z,3,1,3,90,0,0,0,3,0,1,0,0,0,6,2,36,71.8,0.0,0.0,7.2,50,-44086,484689,18320,62406,2,Martínez,1
32,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1712,25615,1509,3221,2,Chambers,2
33,22,7,1,False,2022-08-20T14:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,16,17.8,34.3,18.0,7.0,49,-74018,302421,15762,89780,2,Digne,2
34,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2607,17031,1539,4146,2,Traoré,3
35,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3326,182301,6710,10036,2,Olsen,1
36,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-646,33336,5533,6179,2,Sanson,3
37,22,7,1,False,2022-08-20T14:00:00Z,3,1,3,72,0,0,0,3,0,0,0,1,0,0,0,6,2.6,3.8,0.0,0.6,55,-17747,146141,8593,26340,2,McGinn,3
38,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-451,2071,47,498,2,Hause,2
39,22,7,1,False,2022-08-20T14:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,13,13.8,0.4,0.0,1.4,44,-34197,488420,21874,56071,2,Mings,2
40,22,7,6,False,2022-08-20T14:00:00Z,3,1,3,90,1,0,0,3,0,0,0,0,0,0,0,27,34.8,4.7,17.0,5.7,74,64527,355958,104255,39728,2,Watkins,4
41,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1402,19316,2382,3784,2,Nakamba,3
42,22,7,2,False,2022-08-20T14:00:00Z,3,1,3,72,0,0,0,3,0,0,0,0,0,0,0,4,9.0,1.8,15.0,2.6,60,22611,72351,32144,9533,2,Buendía,3
43,22,7,1,False,2022-08-20T14:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,12,15.6,29.1,1.0,4.6,49,-527439,996715,6063,533502,2,Cash,2
44,22,7,1,False,2022-08-20T14:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,13,19.2,0.8,2.0,2.2,45,-3234,26262,1607,4841,2,Konsa,2
45,22,7,5,False,2022-08-20T14:00:00Z,3,1,3,65,0,1,0,2,0,0,0,0,0,0,0,15,17.4,22.1,2.0,4.2,49,-488178,1027220,45236,533414,2,Bailey,3
46,22,7,1,False,2022-08-20T14:00:00Z,3,1,3,17,0,0,0,0,0,0,0,0,0,0,0,6,8.6,25.7,0.0,3.4,49,-11577,41376,2455,14032,2,Douglas Luiz,3
47,22,7,2,False,2022-08-20T14:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,14,7.6,12.6,0.0,2.0,54,-19268,139775,8863,28131,2,Ramsey,3
48,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6754,50169,2954,9708,6,Chukwuemeka,3
49,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-179,3718,452,631,2,Iroegbunam,3
50,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-47429,49891,625,48054,2,Diego Carlos,2
51,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1709,9942,1007,2716,2,El Ghazi,3
52,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3283,8392,172,3455,2,Davis,4
53,22,7,2,False,2022-08-20T14:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,9,17.8,10.8,0.0,2.9,50,1157,18770,4204,3047,2,Kamara,3
54,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-21979,661885,45781,67760,2,Archer,4
55,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-74,386,0,74,2,Philogene-Bidace,3
56,22,7,0,False,2022-08-20T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1418,88080,9694,11112,2,Guilbert,2
57,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,90,0,0,0,3,0,0,0,1,0,0,0,13,19.4,30.6,0.0,5.0,45,-1916,15593,663,2579,3,Smith,2
58,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1351,7382,677,2028,3,Stanislas,3
59,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-580,2408,47,627,3,Fredericks,2
60,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-874,2207,37,911,3,Brooks,3
61,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-662,4190,124,786,3,Lowe,3
62,21,1,2,True,2022-08-20T16:30:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,2,0.0,11.7,16.0,2.7,55,29006,126006,55705,26699,3,Moore,4
63,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-293,1813,94,387,3,Marcondes,3
64,21,1,2,True,2022-08-20T16:30:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,13,8.4,2.3,5.0,1.6,50,-23920,106121,12600,36520,3,Lerma,3
65,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-604,4750,104,708,3,Stacey,2
66,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-35806,62582,979,36785,3,Solanke,4
67,21,1,1,True,2022-08-20T16:30:00Z,0,3,3,45,0,0,0,1,0,0,0,0,0,0,0,2,10.2,1.8,0.0,1.2,50,-462,5332,374,836,3,Cook,3
68,21,1,1,True,2022-08-20T16:30:00Z,0,3,3,45,0,0,0,2,0,0,0,0,0,0,0,0,0.8,0.3,0.0,0.1,45,18338,59240,31808,13470,3,Pearson,3
69,21,1,1,True,2022-08-20T16:30:00Z,0,3,3,25,0,0,0,0,0,0,0,0,0,0,0,5,3.8,1.3,0.0,0.5,55,-600,6437,307,907,3,Christie,3
70,21,1,2,True,2022-08-20T16:30:00Z,0,3,3,64,0,0,0,3,0,0,0,0,0,0,0,7,13.2,0.5,0.0,1.4,54,-2540,11771,358,2898,3,Billing,3
71,21,1,1,True,2022-08-20T16:30:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,10,18.0,0.6,17.0,3.6,45,-1762,11282,406,2168,3,Mepham,2
72,21,1,2,True,2022-08-20T16:30:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,3,0,13,26.4,0.0,0.0,2.6,45,-6029,52800,2600,8629,3,Travers,1
73,21,1,1,True,2022-08-20T16:30:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,13,23.0,14.7,0.0,3.8,45,-14221,137690,16429,30650,3,Kelly,2
74,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1131,9303,509,1640,3,Dembélé,3
75,21,1,1,True,2022-08-20T16:30:00Z,0,3,3,45,0,0,0,1,0,0,0,0,0,0,0,2,5.0,2.2,0.0,0.7,54,-1252,6891,406,1658,3,Anthony,3
76,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,90,0,0,0,3,0,0,0,1,0,0,0,3,12.0,5.6,2.0,2.0,45,-4450,13138,302,4752,3,Zemura,2
77,21,1,0,True,2022-08-20T16:30:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2049,61080,2447,4496,3,Dennis,1
78,24,9,1,False,2022-08-20T14:00:00Z,3,2,3,90,0,0,0,3,0,0,0,0,0,0,0,11,21.8,0.2,0.0,2.2,45,3761,189224,17631,13870,4,Jansson,2
79,24,9,8,False,2022-08-20T14:00:00Z,3,2,3,90,1,0,0,3,0,0,0,0,0,0,1,24,40.0,4.2,24.0,6.8,55,751,27539,4669,3918,4,Nørgaard,3
80,24,9,8,False,2022-08-20T14:00:00Z,3,2,3,90,1,0,0,3,0,0,0,0,0,0,2,25,37.8,13.1,48.0,9.9,71,644773,1271626,728368,83595,4,Toney,4
81,24,9,3,False,2022-08-20T14:00:00Z,3,2,3,90,0,0,0,3,0,0,0,0,0,6,0,20,43.8,0.0,0.0,4.4,45,61062,579074,105847,44785,4,Raya,1
82,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-125,1244,186,311,4,Canós,2
83,24,9,1,False,2022-08-20T14:00:00Z,3,2,3,73,0,0,0,2,0,0,0,1,0,0,0,2,1.2,1.6,4.0,0.7,46,721012,1086860,800317,79305,4,Dasilva,3
84,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-252,2170,139,391,4,Ajer,2
85,24,9,1,False,2022-08-20T14:00:00Z,3,2,3,90,0,0,0,3,0,0,0,0,0,0,0,9,15.8,5.8,18.0,4.0,45,56256,128049,76020,19764,4,Henry,2
86,24,9,1,False,2022-08-20T14:00:00Z,3,2,3,30,0,0,0,1,0,0,0,0,0,0,0,3,2.8,0.3,0.0,0.3,55,-218,6034,815,1033,4,Janelt,3
87,24,9,1,False,2022-08-20T14:00:00Z,3,2,3,7,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,-125,2408,333,458,4,Ghoddos,3
88,24,9,4,False,2022-08-20T14:00:00Z,3,2,3,59,0,1,0,2,0,0,0,0,0,0,0,15,21.6,26.4,2.0,5.0,50,207883,256597,239860,31977,4,Jensen,3
89,24,9,5,False,2022-08-20T14:00:00Z,3,2,3,82,0,1,0,2,0,0,0,0,0,0,0,15,21.8,16.4,19.0,5.7,54,-3154,15148,1486,4640,4,Wissa,3
90,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,163,5372,557,394,4,Roerslev,2
91,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-77,6783,745,822,4,Bech,2
92,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-411,1815,35,446,4,Pinnock,2
93,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-43,3788,555,598,4,Onyeka,3
94,24,9,1,False,2022-08-20T14:00:00Z,3,2,3,16,0,0,0,1,0,0,0,0,0,0,0,7,7.6,10.8,18.0,3.6,45,3009,34388,8099,5090,4,Baptiste,3
95,24,9,2,False,2022-08-20T14:00:00Z,3,2,3,90,0,0,0,3,0,0,0,0,0,0,0,16,13.4,42.4,40.0,9.6,60,66071,290227,104377,38306,4,Mbeumo,4
96,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2244,60060,4915,7159,4,Goode,2
97,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2236,12460,0,2236,4,Forss,4
98,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-490,3413,0,490,4,Thompson,2
99,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-27,171,0,27,4,Bidstrup,3
100,24,9,0,False,2022-08-20T14:00:00Z,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1231,12774,0,1231,4,Balcombe,1
101,30,19,3,False,2022-08-21T13:00:00Z,0,2,3,62,0,0,1,0,0,0,0,0,0,0,0,6,1.6,12.4,0.0,1.4,50,2656,24198,6603,3947,5,Lallana,3
102,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-795,85325,3927,4722,5,Steele,1
103,30,19,5,False,2022-08-21T13:00:00Z,0,2,3,90,0,1,1,0,0,0,0,0,0,0,0,15,4.6,17.7,6.0,2.8,65,13282,132851,44746,31464,5,Welbeck,4
104,30,19,6,False,2022-08-21T13:00:00Z,0,2,3,90,0,1,1,0,0,0,0,0,0,0,0,24,36.2,33.8,2.0,7.2,57,263956,725950,359928,95972,5,Groß,3
105,24,4,1,True,2022-08-20T14:00:00Z,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,45,-3089,23206,575,3664,9,Duffy,2
106,30,19,6,False,2022-08-21T13:00:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,0,26,25.4,0.2,0.0,2.6,45,35452,242328,58819,23367,5,Dunk,2
107,30,19,3,False,2022-08-21T13:00:00Z,0,2,3,84,0,0,1,0,0,0,0,0,0,0,0,13,16.0,8.8,10.0,3.5,50,7409,40024,16123,8714,5,March,3
108,30,19,6,False,2022-08-21T13:00:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,0,22,10.0,0.9,4.0,1.5,45,1038,18298,4094,3056,5,Webster,2
109,30,19,8,False,2022-08-21T13:00:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,2,29,32.2,6.6,4.0,4.3,45,20384,62201,30208,9824,5,Veltman,2
110,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-17960,57573,3730,21690,5,Maupay,4
111,30,19,8,False,2022-08-21T13:00:00Z,0,2,3,90,1,0,1,0,0,0,0,0,0,0,0,25,35.6,26.3,81.0,14.3,65,-11788,198215,26387,38175,5,Trossard,3
112,25,11,1,False,2022-08-21T13:00:00Z,3,0,3,90,0,0,0,3,0,0,0,0,0,0,0,10,6.8,22.8,10.0,4.0,50,299794,1064297,389759,89965,6,Cucurella,2
113,30,19,8,False,2022-08-21T13:00:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,3,1,28,22.8,0.0,0.0,2.3,45,71327,1129682,144790,73463,5,Sánchez,1
114,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-24737,215845,7041,31778,5,Lamptey,2
115,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-807,20806,2807,3614,5,Alzate,3
116,30,19,11,False,2022-08-21T13:00:00Z,0,2,3,90,1,0,1,0,0,0,0,0,0,0,3,36,44.2,6.6,18.0,6.9,55,-1164,16833,1931,3095,5,Mac Allister,3
117,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-486,2738,113,599,5,Moder,3
118,30,19,1,False,2022-08-21T13:00:00Z,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.3,4.0,0.7,54,-1614,10581,767,2381,5,Mwepu,3
119,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-345,9370,1126,1471,5,Sarmiento,3
120,30,19,3,False,2022-08-21T13:00:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,0,10,6.4,3.3,8.0,1.8,50,5635,23824,8793,3158,5,Caicedo,3
121,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-88,569,0,88,5,Richards,3
122,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-93,757,0,93,5,Roberts,2
123,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-13492,57152,2788,16280,5,Undav,4
124,30,19,1,False,2022-08-21T13:00:00Z,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,1404,6071,2284,880,5,Mitoma,3
125,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4511,35976,3013,7524,5,Enciso,4
126,30,19,0,False,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-510,7438,713,1223,5,Kozłowski,3
127,25,11,1,False,2022-08-21T13:00:00Z,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,0.0,0.1,50,-10577,189481,23183,33760,6,Azpilicueta,2
128,25,11,1,False,2022-08-21T13:00:00Z,3,0,3,90,0,0,0,3,0,0,0,0,0,0,0,16,15.2,1.1,4.0,2.0,55,-30346,574809,20960,51306,6,Thiago Silva,2
129,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-77408,139835,282,77690,6,Alonso,2
130,25,11,2,False,2022-08-21T13:00:00Z,3,0,3,63,0,0,0,2,0,0,0,0,0,0,0,7,7.2,1.2,0.0,0.8,60,40628,462155,112743,72115,6,Jorginho,3
131,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-314,5983,765,1079,6,Barkley,3
132,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-25100,32245,404,25504,6,Kovacic,3
133,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1931,21374,669,2600,6,Arrizabalaga,1
134,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-118850,295814,24637,143487,6,Kanté,3
135,25,11,1,False,2022-08-21T13:00:00Z,3,0,3,26,0,0,0,1,0,0,0,0,0,0,0,6,5.4,21.7,16.0,4.3,58,-7432,36212,3610,11042,6,Ziyech,3
136,25,11,2,False,2022-08-21T13:00:00Z,3,0,3,90,0,0,0,3,0,0,0,0,0,0,0,12,19.0,12.6,34.0,6.6,50,7561,19351,10338,2777,6,Loftus-Cheek,3
137,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-15177,27968,0,15177,6,Werner,4
138,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2686,34692,2206,4892,6,Kenedy,2
139,25,11,1,False,2022-08-21T13:00:00Z,3,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,1.6,1.0,2.0,0.5,60,-89693,336139,21054,110747,6,Chilwell,2
140,25,11,1,False,2022-08-21T13:00:00Z,3,0,3,26,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.8,0.0,0.1,59,-12446,53442,4542,16988,6,Pulisic,3
141,25,11,0,False,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-7683,43342,1830,9513,6,Chalobah,2
