element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
28,1,7,2,False,2022-08-05T19:00:00Z,0,2,1,82,0,0,1,0,0,0,0,0,0,0,0,7,7.4,3.2,38.0,4.9,80,0,6018571,0,0,1,Jesus,4
29,2,3,2,False,2022-08-06T14:00:00Z,2,0,1,81,0,0,0,2,0,0,0,0,0,0,0,7,3.0,19.9,21.0,4.4,70,0,1342560,0,0,2,Coutinho,3
30,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,65,0,0,0,1,0,0,0,1,0,0,0,0,1.0,12.5,33.0,4.7,70,0,180366,0,0,2,Ings,4
31,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,1,0,10,9.2,0.0,0.0,0.9,50,0,476293,0,0,2,Martínez,1
32,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,23881,0,0,2,Chambers,2
33,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,11,13.2,22.4,8.0,4.4,50,0,342130,0,0,2,Digne,2
34,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,16145,0,0,2,Traoré,3
35,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,159116,0,0,2,Olsen,1
36,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,24272,0,0,2,Sanson,3
37,2,3,2,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,16,9.6,4.0,17.0,3.1,55,0,159781,0,0,2,McGinn,3
38,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3746,0,0,2,Hause,2
39,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,573589,0,0,2,Mings,2
40,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,24,0,0,0,1,0,0,0,0,0,0,0,3,2.0,11.8,2.0,1.6,75,0,324554,0,0,2,Watkins,4
41,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,16834,0,0,2,Nakamba,3
42,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,45,0,0,0,1,0,0,0,0,0,0,0,8,4.8,15.8,2.0,2.3,60,0,42305,0,0,2,Buendía,3
43,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,15,13.2,11.0,10.0,3.4,50,0,1603398,0,0,2,Cash,2
44,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,16,20.8,1.3,0.0,2.2,45,0,22328,0,0,2,Konsa,2
45,2,3,2,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,8,12.8,31.9,22.0,6.7,50,0,1449758,0,0,2,Bailey,3
46,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,8,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,2.3,8.0,1.0,50,0,60038,0,0,2,Douglas Luiz,3
47,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,45,0,0,0,1,0,0,0,1,0,0,0,11,10.0,22.3,8.0,4.0,55,0,172950,0,0,2,Ramsey,3
48,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,55909,0,0,6,Chukwuemeka,3
49,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,2562,0,0,2,Iroegbunam,3
50,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,8,9.2,1.5,3.0,1.4,50,0,92038,0,0,2,Diego Carlos,2
51,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,10833,0,0,2,El Ghazi,3
52,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,16243,0,0,2,Davis,4
53,2,3,2,False,2022-08-06T14:00:00Z,2,0,1,81,0,0,0,2,0,0,0,0,0,0,0,8,5.6,3.8,5.0,1.4,50,0,12140,0,0,2,Kamara,3
54,2,3,1,False,2022-08-06T14:00:00Z,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.3,2.0,0.3,45,0,617143,0,0,2,Archer,4
55,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,597,0,0,2,Philogene-Bidace,3
56,2,3,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,60738,0,0,2,Guilbert,2
57,2,2,5,True,2022-08-06T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,1,0,0,0,13,6.2,1.3,4.0,1.2,45,0,12696,0,0,3,Smith,2
58,2,2,1,True,2022-08-06T14:00:00Z,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,0,9491,0,0,3,Stanislas,3
59,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3897,0,0,3,Fredericks,2
60,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,4165,0,0,3,Brooks,3
61,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,4561,0,0,3,Lowe,3
62,2,2,6,True,2022-08-06T14:00:00Z,2,0,1,90,1,0,1,0,0,0,0,0,0,0,0,27,35.0,5.8,17.0,5.8,55,0,20629,0,0,3,Moore,4
63,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1706,0,0,3,Marcondes,3
64,2,2,10,True,2022-08-06T14:00:00Z,2,0,1,90,1,0,1,0,0,0,0,0,0,0,2,30,42.0,0.2,17.0,5.9,50,0,3496,0,0,3,Lerma,3
65,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4613,0,0,3,Stacey,2
66,2,2,2,True,2022-08-06T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,2,4.4,0.6,43.0,4.8,60,0,102656,0,0,3,Solanke,4
67,2,2,1,True,2022-08-06T14:00:00Z,2,0,1,18,0,0,0,0,0,0,0,0,0,0,0,4,7.2,0.3,0.0,0.8,50,0,4802,0,0,3,Cook,3
68,2,2,2,True,2022-08-06T14:00:00Z,2,0,1,71,0,0,1,0,0,0,0,1,0,0,0,3,4.2,1.3,0.0,0.6,45,0,14038,0,0,3,Pearson,3
69,2,2,1,True,2022-08-06T14:00:00Z,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,55,0,6183,0,0,3,Christie,3
70,2,2,2,True,2022-08-06T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,1,0,0,0,10,22.2,1.0,4.0,2.7,55,0,13415,0,0,3,Billing,3
71,2,2,7,True,2022-08-06T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,0,1,29,37.0,0.1,0.0,3.7,45,0,4990,0,0,3,Mepham,2
72,2,2,6,True,2022-08-06T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,2,0,24,14.6,0.0,0.0,1.5,45,0,24837,0,0,3,Travers,1
73,2,2,12,True,2022-08-06T14:00:00Z,2,0,1,90,0,1,1,0,0,0,0,0,0,0,3,40,49.6,14.1,2.0,6.6,45,0,8029,0,0,3,Kelly,2
74,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,8495,0,0,3,Dembélé,3
75,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,7608,0,0,3,Anthony,3
76,2,2,6,True,2022-08-06T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,25,21.6,10.7,2.0,3.4,45,0,9212,0,0,3,Zemura,2
77,2,2,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,53891,0,0,3,Dennis,1
78,6,10,1,False,2022-08-07T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,17,18.2,0.5,0.0,1.9,45,0,186616,0,0,4,Jansson,2
79,6,10,2,False,2022-08-07T13:00:00Z,2,2,1,72,0,0,0,2,0,0,0,0,0,0,0,14,11.2,2.1,0.0,1.3,55,0,23369,0,0,4,Nørgaard,3
80,6,10,8,False,2022-08-07T13:00:00Z,2,2,1,90,1,0,0,2,0,0,0,0,0,0,2,26,39.0,25.8,23.0,8.8,70,0,438961,0,0,4,Toney,4
81,6,10,2,False,2022-08-07T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,3,0,15,19.8,0.0,0.0,2.0,45,0,495719,0,0,4,Raya,1
82,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1296,0,0,4,Canós,2
83,6,10,6,False,2022-08-07T13:00:00Z,2,2,1,31,1,0,0,0,0,0,0,0,0,0,0,20,38.6,1.4,7.0,4.7,45,0,84191,0,0,4,Dasilva,3
84,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,2520,0,0,4,Ajer,2
85,6,10,4,False,2022-08-07T13:00:00Z,2,2,1,90,0,1,0,2,0,0,0,0,0,0,0,22,20.2,14.8,0.0,3.5,45,0,47144,0,0,4,Henry,2
86,6,10,2,False,2022-08-07T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,14,15.2,23.7,2.0,4.1,55,0,4785,0,0,4,Janelt,3
87,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1698,0,0,4,Ghoddos,3
88,6,10,1,False,2022-08-07T13:00:00Z,2,2,1,58,0,0,0,2,0,0,0,0,0,0,0,9,6.2,11.4,0.0,1.8,50,0,4698,0,0,4,Jensen,3
89,6,10,2,False,2022-08-07T13:00:00Z,2,2,1,83,0,0,0,2,0,0,0,0,0,0,0,5,0.0,1.5,5.0,0.6,55,0,16404,0,0,4,Wissa,3
90,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3702,0,0,4,Roerslev,2
91,6,10,1,False,2022-08-07T13:00:00Z,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.0,0.0,0.2,45,0,4623,0,0,4,Bech,2
92,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,2802,0,0,4,Pinnock,2
93,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2931,0,0,4,Onyeka,3
94,6,10,1,False,2022-08-07T13:00:00Z,2,2,1,17,0,0,0,0,0,0,0,0,0,0,0,5,4.2,0.3,0.0,0.5,45,0,26794,0,0,4,Baptiste,3
95,6,10,2,False,2022-08-07T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,11.8,15.8,23.0,5.1,60,0,219038,0,0,4,Mbeumo,4
96,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,52672,0,0,4,Goode,2
97,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,18037,0,0,4,Forss,4
98,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,4791,0,0,4,Thompson,2
99,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,237,0,0,4,Bidstrup,3
100,6,10,0,False,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,15896,0,0,4,Balcombe,1
101,9,14,2,False,2022-08-07T13:00:00Z,1,2,1,75,0,0,0,1,0,0,0,0,0,0,0,18,16.8,40.8,4.0,6.2,50,0,10196,0,0,5,Lallana,3
102,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,75605,0,0,5,Steele,1
103,9,14,7,False,2022-08-07T13:00:00Z,1,2,1,90,0,1,0,1,0,0,0,0,0,0,2,20,24.8,34.9,52.0,11.2,65,0,34057,0,0,5,Welbeck,4
104,9,14,15,False,2022-08-07T13:00:00Z,1,2,1,90,2,0,0,1,0,0,0,0,0,0,3,44,72.0,19.3,76.0,16.7,55,0,13469,0,0,5,Groß,3
105,4,12,1,True,2022-08-06T11:30:00Z,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,0,24578,100,121,9,Duffy,2
106,9,14,2,False,2022-08-07T13:00:00Z,1,2,1,90,0,0,0,1,0,0,0,0,0,0,0,9,12.2,0.1,4.0,1.6,45,0,147708,0,0,5,Dunk,2
107,9,14,5,False,2022-08-07T13:00:00Z,1,2,1,90,0,1,0,1,0,0,0,0,0,0,0,15,10.2,2.8,19.0,3.2,50,0,7192,0,0,5,March,3
108,9,14,2,False,2022-08-07T13:00:00Z,1,2,1,90,0,0,0,1,0,0,0,0,0,0,0,12,20.2,1.4,17.0,3.9,45,0,8977,0,0,5,Webster,2
109,9,14,2,False,2022-08-07T13:00:00Z,1,2,1,90,0,0,0,1,0,0,0,0,0,0,0,15,25.4,0.8,0.0,2.6,45,0,27438,0,0,5,Veltman,2
110,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,82551,0,0,5,Maupay,4
111,9,14,1,False,2022-08-07T13:00:00Z,1,2,1,74,0,0,0,1,0,0,0,1,0,0,0,7,8.0,40.9,20.0,6.9,65,0,177238,0,0,5,Trossard,3
112,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,15,0,0,0,0,0,0,0,1,0,0,0,8,7.0,19.2,0.0,2.6,50,0,690746,0,0,6,Cucurella,2
113,9,14,4,False,2022-08-07T13:00:00Z,1,2,1,90,0,0,0,1,0,0,0,0,0,5,1,19,40.0,0.0,0.0,4.0,45,0,892941,0,0,5,Sánchez,1
114,9,14,1,False,2022-08-07T13:00:00Z,1,2,1,15,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,2.0,0.3,45,0,220176,0,0,5,Lamptey,2
115,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,17451,0,0,5,Alzate,3
116,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,90,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.6,9.0,1.1,55,0,14464,0,0,5,Mac Allister,3
117,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3484,0,0,5,Moder,3
118,9,14,1,False,2022-08-07T13:00:00Z,1,2,1,14,0,0,0,0,0,0,0,0,0,0,0,5,9.2,11.8,0.0,2.1,55,0,10644,0,0,5,Mwepu,3
119,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,7761,0,0,5,Sarmiento,3
120,9,14,2,False,2022-08-07T13:00:00Z,1,2,1,90,0,0,0,1,0,0,0,0,0,0,0,17,24.8,36.8,4.0,6.6,50,0,7058,0,0,5,Caicedo,3
121,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,830,0,0,5,Richards,3
122,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,1005,0,0,5,Roberts,2
123,9,14,1,False,2022-08-07T13:00:00Z,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,55,0,71544,0,0,5,Undav,4
124,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3959,0,0,5,Mitoma,3
125,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,35773,0,0,5,Enciso,4
126,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6650,0,0,5,Kozłowski,3
127,3,8,7,False,2022-08-06T16:30:00Z,0,1,1,90,0,0,1,0,0,0,0,0,0,0,1,30,19.0,25.9,2.0,4.7,50,0,106633,0,0,6,Azpilicueta,2
128,3,8,6,False,2022-08-06T16:30:00Z,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,27,25.0,1.8,0.0,2.7,55,0,501183,0,0,6,Thiago Silva,2
129,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,292906,0,0,6,Alonso,2
130,3,8,11,False,2022-08-06T16:30:00Z,0,1,1,90,1,0,1,0,0,0,0,0,0,0,3,32,39.0,18.1,19.0,7.6,60,0,114916,0,0,6,Jorginho,3
131,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,4870,0,0,6,Barkley,3
132,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,68622,0,0,6,Kovacic,3
133,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,18525,0,0,6,Arrizabalaga,1
134,3,8,3,False,2022-08-06T16:30:00Z,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,18,27.4,31.3,9.0,6.8,50,0,281900,0,0,6,Kanté,3
135,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,38232,0,0,6,Ziyech,3
136,3,8,1,False,2022-08-06T16:30:00Z,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,1,5.6,0.8,0.0,0.6,50,0,8103,0,0,6,Loftus-Cheek,3
137,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,80,0,59796,0,0,6,Werner,4
138,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,29579,0,0,6,Kenedy,2
139,3,8,9,False,2022-08-06T16:30:00Z,0,1,1,64,0,1,1,0,0,0,0,0,0,0,0,27,3.2,4.7,2.0,1.0,60,0,280300,0,0,6,Chilwell,2
140,3,8,1,False,2022-08-06T16:30:00Z,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,7,2.0,0.4,4.0,0.6,60,0,58532,0,0,6,Pulisic,3
141,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,55821,0,0,6,Chalobah,2
142,3,8,3,False,2022-08-06T16:30:00Z,0,1,1,64,0,0,1,0,0,0,0,0,0,0,0,5,8.6,5.0,23.0,3.7,80,0,808300,0,0,6,Mount,3
143,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,12350,0,0,6,Sarr,2
144,3,8,0,False,2022-08-06T16:30:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,8599,0,0,6,Hudson-Odoi,3
145,3,8,2,False,2022-08-06T16:30:00Z,0,1,1,74,0,0,1,0,0,0,0,0,0,0,0,1,1.6,4.4,47.0,5.3,80,0,356575,0,0,6,Havertz,4
146,3,8,7,False,2022-08-06T16:30:00Z,0,1,1,90,0,0,1,0,0,0,0,1,0,0,2,31,16.4,50.9,19.0,8.6,60,0,3202426,0,0,6,James,2
