element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
40,141,14,5,True,2022-11-06T14:00:00Z,3,1,15,77,0,1,0,1,0,0,0,0,0,0,0,15,18.8,13.3,8.0,4.0,71,-1193,194829,18081,19274,2,Watkins,4
41,141,14,0,True,2022-11-06T14:00:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1006,18013,298,1304,2,Nakamba,3
42,141,14,2,True,2022-11-06T14:00:00Z,3,1,15,78,0,0,0,1,0,0,0,0,0,0,0,9,8.4,1.9,4.0,1.4,57,-1711,34632,523,2234,2,Buendía,3
43,141,14,2,True,2022-11-06T14:00:00Z,3,1,15,90,0,0,0,1,0,0,0,0,0,0,0,13,7.2,1.7,1.0,1.0,46,-15415,427669,2344,17759,2,Cash,2
44,141,14,2,True,2022-11-06T14:00:00Z,3,1,15,90,0,0,0,1,0,0,0,0,0,0,0,14,14.0,0.2,2.0,1.6,44,-3092,37409,486,3578,2,Konsa,2
45,141,14,7,True,2022-11-06T14:00:00Z,3,1,15,69,1,0,0,1,0,0,0,1,0,0,1,21,42.2,15.4,30.0,8.8,46,-36085,445147,10969,47054,2,Bailey,3
46,141,14,2,True,2022-11-06T14:00:00Z,3,1,15,90,0,0,0,1,0,0,0,0,0,0,0,10,9.8,12.3,0.0,2.2,48,-2742,44189,939,3681,2,Douglas Luiz,3
47,141,14,14,True,2022-11-06T14:00:00Z,3,1,15,90,1,2,0,1,1,0,0,0,0,0,3,43,57.8,13.3,19.0,9.0,52,-11101,91786,692,11793,2,Ramsey,3
48,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-4799,54521,367,5166,6,Chukwuemeka,3
49,141,14,0,True,2022-11-06T14:00:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-53,2136,0,53,2,Iroegbunam,3
50,141,14,0,True,2022-11-06T14:00:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-265,23058,68,333,2,Diego Carlos,2
51,141,14,0,True,2022-11-06T14:00:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-96,3713,0,96,2,El Ghazi,3
52,141,14,0,True,2022-11-06T14:00:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-72,4224,0,72,2,Davis,4
53,141,14,1,True,2022-11-06T14:00:00Z,3,1,15,12,0,0,0,0,0,0,0,0,0,0,0,5,3.4,0.7,0.0,0.4,48,-287,9883,11,298,2,Kamara,3
54,141,14,0,True,2022-11-06T14:00:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-7713,302934,10873,18586,2,Archer,4
55,141,14,0,True,2022-11-06T14:00:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9,238,0,9,2,Philogene-Bidace,3
56,141,14,0,True,2022-11-06T14:00:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-768,89585,2154,2922,2,Guilbert,2
57,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,90,0,0,0,4,0,0,0,0,0,0,0,9,16.0,0.7,0.0,1.7,44,1322,21910,2996,1674,3,Smith,2
58,144,11,1,False,2022-11-05T15:00:00Z,4,3,15,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,48,-96,2487,40,136,3,Stanislas,3
59,144,11,1,False,2022-11-05T15:00:00Z,4,3,15,72,0,0,0,3,0,0,0,0,0,0,0,6,7.6,0.3,0.0,0.8,44,-25,2859,142,167,3,Fredericks,2
60,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-16,1248,38,54,3,Brooks,3
61,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-58,2933,32,90,3,Lowe,3
62,144,11,2,False,2022-11-05T15:00:00Z,4,3,15,90,0,0,0,4,0,0,0,0,0,0,0,1,7.4,8.0,17.0,3.2,54,54244,119163,60474,6230,3,Moore,4
63,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-77,1892,26,103,3,Marcondes,3
64,144,11,1,False,2022-11-05T15:00:00Z,4,3,15,90,0,0,0,4,0,0,0,1,0,0,0,10,12.0,10.5,36.0,5.9,49,-2982,59201,1304,4286,3,Lerma,3
65,144,11,1,False,2022-11-05T15:00:00Z,4,3,15,17,0,0,0,1,0,0,0,0,0,0,0,3,3.8,0.2,4.0,0.8,43,-182,4732,76,258,3,Stacey,2
66,144,11,6,False,2022-11-05T15:00:00Z,4,3,15,90,1,0,0,4,0,0,0,0,0,0,0,30,44.6,1.8,21.0,6.7,57,157321,476938,191034,33713,3,Solanke,4
67,144,11,2,False,2022-11-05T15:00:00Z,4,3,15,90,0,0,0,4,0,0,0,0,0,0,0,20,23.4,5.3,0.0,2.9,49,-473,7960,180,653,3,Cook,3
68,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1136,19359,158,1294,3,Pearson,3
69,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-416,6121,185,601,3,Christie,3
70,144,11,7,False,2022-11-05T15:00:00Z,4,3,15,87,1,0,0,4,0,0,0,0,0,0,0,25,43.2,11.1,25.0,7.9,53,-16161,116413,10137,26298,3,Billing,3
71,144,11,-1,False,2022-11-05T15:00:00Z,4,3,15,90,0,0,0,4,0,0,0,1,0,0,0,7,19.0,10.4,10.0,3.9,44,-481,17664,1162,1643,3,Mepham,2
72,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,90,0,0,0,4,0,0,0,0,0,0,0,8,10.2,0.0,0.0,1.0,43,1259,42434,2733,1474,3,Travers,1
73,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2691,62338,48,2739,3,Kelly,2
74,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-220,8162,101,321,3,Dembélé,3
75,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-184,6845,129,313,3,Anthony,3
76,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1144,20019,468,1612,3,Zemura,2
77,144,11,0,False,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,357,54100,2104,1747,3,Dennis,1
78,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-3995,49212,49,4044,4,Jansson,2
79,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-336,12968,41,377,4,Nørgaard,3
80,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-1466181,1638678,20329,1486510,4,Toney,4
81,146,16,2,False,2022-11-05T15:00:00Z,2,2,15,90,0,0,0,2,0,0,0,0,0,5,0,21,45.2,0.0,0.0,4.5,46,7934,900453,33927,25993,4,Raya,1
82,146,16,1,False,2022-11-05T15:00:00Z,2,2,15,9,0,0,0,1,0,0,0,0,0,0,0,2,4.0,0.5,4.0,0.9,50,1514,12063,3252,1738,4,Canós,2
83,146,16,2,False,2022-11-05T15:00:00Z,2,2,15,80,0,0,0,1,0,0,0,0,0,0,0,8,1.4,2.3,0.0,0.4,43,-34683,434337,13580,48263,4,Dasilva,3
84,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-107,12522,1339,1446,4,Ajer,2
85,146,16,1,False,2022-11-05T15:00:00Z,2,2,15,90,0,0,0,2,0,0,0,0,0,0,0,6,7.4,2.8,2.0,1.2,45,-3269,131519,6578,9847,4,Henry,2
86,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,45,0,0,0,1,0,0,0,1,0,0,0,0,0.2,0.6,0.0,0.1,55,-253,15708,1626,1879,4,Janelt,3
87,146,16,1,False,2022-11-05T15:00:00Z,2,2,15,4,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,48,-43,2586,42,85,4,Ghoddos,3
88,146,16,5,False,2022-11-05T15:00:00Z,2,2,15,85,0,1,0,1,0,0,0,0,0,0,0,16,22.4,18.2,6.0,4.7,48,-32535,167632,2089,34624,4,Jensen,3
89,146,16,12,False,2022-11-05T15:00:00Z,2,2,15,90,1,1,0,2,0,0,0,0,0,0,2,32,37.8,12.8,31.0,8.2,54,-200,21461,2249,2449,4,Wissa,3
90,146,16,1,False,2022-11-05T15:00:00Z,2,2,15,90,0,0,0,2,0,0,0,0,0,0,0,13,13.0,0.6,2.0,1.6,43,-112,6117,197,309,4,Roerslev,2
91,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-69,3814,0,69,4,Bech,2
92,146,16,1,False,2022-11-05T15:00:00Z,2,2,15,90,0,0,0,2,0,0,0,0,0,0,0,16,27.4,0.1,4.0,3.2,44,80,6561,1621,1541,4,Pinnock,2
93,146,16,1,False,2022-11-05T15:00:00Z,2,2,15,45,0,0,0,1,0,0,0,0,0,0,0,5,6.4,0.6,0.0,0.7,48,-178,4267,119,297,4,Onyeka,3
94,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2069,30789,597,2666,4,Baptiste,3
95,146,16,6,False,2022-11-05T15:00:00Z,2,2,15,80,1,0,0,1,0,0,0,1,0,0,1,28,41.0,29.1,26.0,9.6,58,54118,220605,67399,13281,4,Mbeumo,4
96,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1595,67740,1333,2928,4,Goode,2
97,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-172,5806,0,172,4,Forss,4
98,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-56,2132,0,56,4,Thompson,2
99,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3,107,0,3,4,Bidstrup,3
100,146,16,0,False,2022-11-05T15:00:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-169,7937,0,169,4,Balcombe,1
101,150,20,13,False,2022-11-05T15:00:00Z,2,3,15,64,1,1,0,2,0,0,0,0,0,0,3,36,54.4,26.2,23.0,10.4,49,16,10057,442,426,5,Lallana,3
102,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,809,72266,2643,1834,5,Steele,1
103,150,20,1,False,2022-11-05T15:00:00Z,2,3,15,25,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.5,11.0,1.5,65,7841,146038,25041,17200,5,Welbeck,4
104,150,20,9,False,2022-11-05T15:00:00Z,2,3,15,90,1,0,0,2,0,0,0,0,0,0,2,35,40.8,11.5,19.0,7.1,56,-42646,1489155,60792,103438,5,Groß,3
105,145,13,0,False,2022-11-05T15:00:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-341,15391,104,445,9,Duffy,2
106,150,20,1,False,2022-11-05T15:00:00Z,2,3,15,90,0,0,0,2,0,0,0,0,0,0,0,12,20.6,2.1,6.0,2.9,47,41619,625139,61644,20025,5,Dunk,2
107,150,20,2,False,2022-11-05T15:00:00Z,2,3,15,90,0,0,0,2,0,0,0,0,0,0,0,16,18.4,39.0,57.0,11.4,50,996,55868,7383,6387,5,March,3
108,150,20,1,False,2022-11-05T15:00:00Z,2,3,15,90,0,0,0,2,0,0,0,0,0,0,0,13,11.6,2.8,8.0,2.2,45,8016,115827,12587,4571,5,Webster,2
109,150,20,1,False,2022-11-05T15:00:00Z,2,3,15,1,0,0,0,0,0,0,0,0,0,0,0,3,2.2,10.4,0.0,1.3,46,-56080,380407,597,56677,5,Veltman,2
110,143,10,1,True,2022-11-05T17:30:00Z,0,2,15,29,0,0,0,1,0,0,0,0,0,0,0,3,0.2,2.0,42.0,4.4,61,-1727,61992,5862,7589,8,Maupay,4
111,150,20,5,False,2022-11-05T15:00:00Z,2,3,15,81,0,1,0,2,0,0,0,0,0,0,0,16,19.2,23.9,22.0,6.5,70,815472,2825026,837343,21871,5,Trossard,3
112,142,1,2,True,2022-11-06T12:00:00Z,0,1,15,90,0,0,0,1,0,0,0,0,0,0,0,3,10.4,1.3,20.0,3.2,51,-85766,919267,13266,99032,6,Cucurella,2
113,150,20,2,False,2022-11-05T15:00:00Z,2,3,15,90,0,0,0,2,0,0,0,0,0,3,0,16,28.4,0.0,0.0,2.8,46,55869,1513274,78144,22275,5,Sánchez,1
114,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1993,128185,2589,4582,5,Lamptey,2
115,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-588,10571,0,588,5,Alzate,3
116,150,20,2,False,2022-11-05T15:00:00Z,2,3,15,90,0,0,0,2,0,0,0,0,0,0,0,11,11.6,19.9,17.0,4.9,54,-63049,439342,12357,75406,5,Mac Allister,3
117,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-210,1774,48,258,5,Moder,3
118,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-196,5961,0,196,5,Mwepu,3
119,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-234,5001,182,416,5,Sarmiento,3
120,150,20,2,False,2022-11-05T15:00:00Z,2,3,15,90,0,0,0,2,0,0,0,0,0,0,0,18,13.6,5.7,8.0,2.7,50,-826,34256,1754,2580,5,Caicedo,3
121,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7,363,0,7,5,Richards,3
122,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-12,505,0,12,5,Roberts,2
123,150,20,1,False,2022-11-05T15:00:00Z,2,3,15,8,0,0,0,0,0,0,0,0,0,0,0,2,3.2,0.3,19.0,2.3,51,-530,28854,1344,1874,5,Undav,4
124,150,20,8,False,2022-11-05T15:00:00Z,2,3,15,89,1,0,0,2,0,0,0,0,0,0,1,32,45.8,27.2,29.0,10.2,49,1687,5853,1957,270,5,Mitoma,3
125,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,4303,34766,6822,2519,5,Enciso,4
126,150,20,0,False,2022-11-05T15:00:00Z,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-68,2823,0,68,5,Kozłowski,3
127,142,1,1,True,2022-11-06T12:00:00Z,0,1,15,90,0,0,0,1,0,0,0,1,0,0,0,11,20.0,0.8,0.0,2.1,48,-12364,170858,3163,15527,6,Azpilicueta,2
128,142,1,2,True,2022-11-06T12:00:00Z,0,1,15,90,0,0,0,1,0,0,0,0,0,0,0,9,21.4,0.5,4.0,2.6,54,-39178,713748,17574,56752,6,Thiago Silva,2
129,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-816,79331,0,816,6,Alonso,2
130,142,1,2,True,2022-11-06T12:00:00Z,0,1,15,90,0,0,0,1,0,0,0,0,0,0,0,16,10.4,2.3,0.0,1.3,58,-15002,256097,3885,18887,6,Jorginho,3
131,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-46,3213,0,46,6,Barkley,3
132,142,1,1,True,2022-11-06T12:00:00Z,0,1,15,12,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,0.0,0.1,49,-2011,37354,1534,3545,6,Kovacic,3
133,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-116285,303711,4214,120499,6,Arrizabalaga,1
134,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2648,123479,114,2762,6,Kanté,3
135,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-407,33445,374,781,6,Ziyech,3
136,142,1,2,True,2022-11-06T12:00:00Z,0,1,15,77,0,0,0,1,0,0,0,0,0,0,0,7,6.6,4.1,0.0,1.1,50,-1468,17631,575,2043,6,Loftus-Cheek,3
137,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-104,18984,0,104,6,Werner,4
138,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-807,29115,0,807,6,Kenedy,2
139,142,1,0,True,2022-11-06T12:00:00Z,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-114605,351218,5521,120126,6,Chilwell,2
140,142,1,1,True,2022-11-06T12:00:00Z,0,1,15,12,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.1,0.0,0.1,57,-4218,58150,1110,5328,6,Pulisic,3
141,142,1,1,True,2022-11-06T12:00:00Z,0,1,15,90,0,0,0,1,0,0,0,1,0,0,0,10,15.0,0.3,2.0,1.7,47,-10841,91999,4094,14935,6,Chalobah,2
142,142,1,2,True,2022-11-06T12:00:00Z,0,1,15,77,0,0,0,1,0,0,0,0,0,0,0,6,4.2,14.7,12.0,3.1,76,-191235,903001,38282,229517,6,Mount,3
