element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
19,131,16,8,True,2022-10-30T14:00:00Z,5,0,14,62,1,0,1,0,0,0,0,0,0,0,0,24,37.4,13.9,43.0,9.4,68,30665,5264772,144978,114313,1,Martinelli,3
20,131,16,0,True,2022-10-30T14:00:00Z,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-35,1866,0,35,1,Pablo Marí,2
21,135,7,1,False,2022-10-29T14:00:00Z,1,0,14,45,0,0,0,0,0,0,0,0,0,0,0,14,8.4,1.8,0.0,1.0,48,-166,4878,46,212,17,Maitland-Niles,3
22,131,16,0,True,2022-10-30T14:00:00Z,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-256,10207,0,256,1,Torreira,3
23,131,16,19,True,2022-10-30T14:00:00Z,5,0,14,63,2,1,1,0,0,0,0,0,0,0,3,50,90.8,31.0,79.0,20.1,48,-7,1982,52,59,1,Nelson,3
24,131,16,0,True,2022-10-30T14:00:00Z,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4752,163119,3517,8269,1,Turner,1
25,131,16,1,True,2022-10-30T14:00:00Z,5,0,14,27,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.1,22.0,2.3,57,-935,15579,430,1365,1,Fábio Vieira,3
26,131,16,7,True,2022-10-30T14:00:00Z,5,0,14,75,0,0,1,0,0,0,0,0,0,0,1,31,14.0,11.5,0.0,2.6,52,135026,3476167,186552,51526,1,Saliba,2
27,131,16,0,True,2022-10-30T14:00:00Z,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-297,8302,89,386,1,Marquinhos,3
28,131,16,9,True,2022-10-30T14:00:00Z,5,0,14,90,0,2,1,0,0,0,0,0,0,0,1,31,51.6,45.5,107.0,20.4,80,-110733,6337194,148650,259383,1,Jesus,4
29,140,15,1,False,2022-10-29T14:00:00Z,4,0,14,29,0,0,0,1,0,0,0,0,0,0,0,4,2.6,1.0,0.0,0.4,66,-16416,393867,2706,19122,2,Coutinho,3
30,140,15,2,False,2022-10-29T14:00:00Z,4,0,14,90,0,0,0,4,0,0,0,0,0,0,0,2,3.0,10.6,4.0,1.8,66,19592,121391,24062,4470,2,Ings,4
31,140,15,1,False,2022-10-29T14:00:00Z,4,0,14,34,0,0,0,0,0,0,0,0,0,1,0,6,4.2,0.0,0.0,0.4,49,-16034,549370,6506,22540,2,Martínez,1
32,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-64,18823,391,455,2,Chambers,2
33,140,15,1,False,2022-10-29T14:00:00Z,4,0,14,21,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0.1,0.0,0.6,46,-4574,122239,546,5120,2,Digne,2
34,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-128,6125,0,128,2,Traoré,3
35,140,15,-1,False,2022-10-29T14:00:00Z,4,0,14,55,0,0,0,4,0,0,0,0,0,2,0,9,16.2,0.0,0.0,1.6,40,-2253,157904,896,3149,2,Olsen,1
36,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,2502,30543,4228,1726,2,Sanson,3
37,140,15,1,False,2022-10-29T14:00:00Z,4,0,14,21,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.5,0.0,0.1,51,-3673,69556,452,4125,2,McGinn,3
38,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-19,1183,0,19,2,Hause,2
39,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,90,0,0,0,4,0,0,0,0,0,0,0,10,13.4,0.0,0.0,1.3,43,1621,460755,17317,15696,2,Mings,2
40,140,15,1,False,2022-10-29T14:00:00Z,4,0,14,90,0,0,0,4,0,0,0,1,0,0,0,4,4.0,11.8,6.0,2.2,72,-12982,194946,6402,19384,2,Watkins,4
41,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-782,18950,554,1336,2,Nakamba,3
42,140,15,2,False,2022-10-29T14:00:00Z,4,0,14,60,0,0,0,3,0,0,0,0,0,0,0,5,5.2,5.2,58.0,6.8,57,-1039,36216,1236,2275,2,Buendía,3
43,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,68,0,0,0,4,0,0,0,0,0,0,0,8,10.4,4.8,0.0,1.5,46,-4452,443046,6568,11020,2,Cash,2
44,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,90,0,0,0,4,0,0,0,0,0,0,0,13,13.2,0.0,0.0,1.3,44,-1081,40452,1189,2270,2,Konsa,2
45,140,15,2,False,2022-10-29T14:00:00Z,4,0,14,60,0,0,0,3,0,0,0,0,0,0,0,2,1.2,11.0,6.0,1.8,46,6230,481742,29232,23002,2,Bailey,3
46,140,15,2,False,2022-10-29T14:00:00Z,4,0,14,90,0,0,0,4,0,0,0,0,0,0,0,13,10.0,2.8,0.0,1.3,48,-845,46830,2094,2939,2,Douglas Luiz,3
47,140,15,1,False,2022-10-29T14:00:00Z,4,0,14,29,0,0,0,1,0,0,0,0,0,0,0,3,3.0,0.3,0.0,0.3,52,-14133,102767,1186,15319,2,Ramsey,3
48,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1924,59399,1907,3831,6,Chukwuemeka,3
49,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-53,2188,0,53,2,Iroegbunam,3
50,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-338,23297,51,389,2,Diego Carlos,2
51,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-123,3809,0,123,2,El Ghazi,3
52,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-79,4295,0,79,2,Davis,4
53,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-372,10160,17,389,2,Kamara,3
54,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-7179,309428,11725,18904,2,Archer,4
55,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,246,0,6,2,Philogene-Bidace,3
56,140,15,0,False,2022-10-29T14:00:00Z,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-285,89694,2471,2756,2,Guilbert,2
57,132,18,5,True,2022-10-29T14:00:00Z,2,3,14,90,0,1,0,3,0,0,0,0,0,0,1,23,29.8,14.5,0.0,4.4,44,-113,20232,1588,1701,3,Smith,2
58,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-32,2563,62,94,3,Stanislas,3
59,132,18,1,True,2022-10-29T14:00:00Z,2,3,14,12,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.3,0.0,0.2,44,15,2812,159,144,3,Fredericks,2
60,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,10,1257,53,43,3,Brooks,3
61,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-50,2948,56,106,3,Lowe,3
62,132,18,13,True,2022-10-29T14:00:00Z,2,3,14,90,2,0,0,3,0,0,0,0,0,0,3,58,89.2,1.4,44.0,13.5,54,-2389,60395,2067,4456,3,Moore,4
63,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,33,1943,100,67,3,Marcondes,3
64,132,18,2,True,2022-10-29T14:00:00Z,2,3,14,90,0,0,0,3,0,0,0,0,0,0,0,6,14.2,11.0,3.0,2.8,49,-3305,62068,1366,4671,3,Lerma,3
65,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,29,4873,193,164,3,Stacey,2
66,132,18,2,True,2022-10-29T14:00:00Z,2,3,14,88,0,0,0,2,0,0,0,0,0,0,0,8,9.2,0.8,4.0,1.4,58,-78433,307451,18989,97422,3,Solanke,4
67,132,18,1,True,2022-10-29T14:00:00Z,2,3,14,90,0,0,0,3,0,0,0,1,0,0,0,7,15.2,32.9,2.0,5.0,49,-381,8377,274,655,3,Cook,3
68,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-24,20494,861,885,3,Pearson,3
69,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-321,6484,288,609,3,Christie,3
70,132,18,2,True,2022-10-29T14:00:00Z,2,3,14,62,0,0,0,1,0,0,0,0,0,0,0,5,6.8,1.7,2.0,1.1,53,-27788,131929,6728,34516,3,Billing,3
71,132,18,1,True,2022-10-29T14:00:00Z,2,3,14,90,0,0,0,3,0,0,0,0,0,0,0,15,30.4,0.0,17.0,4.7,44,-655,17989,1085,1740,3,Mepham,2
72,132,18,2,True,2022-10-29T14:00:00Z,2,3,14,90,0,0,0,3,0,0,0,0,0,4,0,15,31.8,0.0,0.0,3.2,43,539,40881,1668,1129,3,Travers,1
73,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3460,65026,66,3526,3,Kelly,2
74,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-55,8318,219,274,3,Dembélé,3
75,132,18,1,True,2022-10-29T14:00:00Z,2,3,14,27,0,0,0,2,0,0,0,0,0,0,0,2,1.0,1.0,4.0,0.6,53,-271,6954,140,411,3,Anthony,3
76,132,18,1,True,2022-10-29T14:00:00Z,2,3,14,90,0,0,0,3,0,0,0,0,0,0,0,7,12.0,11.3,2.0,2.5,44,-1994,21053,269,2263,3,Zemura,2
77,132,18,0,True,2022-10-29T14:00:00Z,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-53,53163,1391,1444,3,Dennis,1
78,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5080,53227,37,5117,4,Jansson,2
79,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-440,13292,20,460,4,Nørgaard,3
80,133,20,1,True,2022-10-29T14:00:00Z,1,1,14,90,0,0,0,1,0,0,0,1,0,0,0,-2,2.2,2.1,47.0,5.1,75,158070,3126384,269883,111813,4,Toney,4
81,133,20,3,True,2022-10-29T14:00:00Z,1,1,14,90,0,0,0,1,0,0,0,0,0,3,0,15,29.0,0.0,0.0,2.9,46,45137,889931,62945,17808,4,Raya,1
82,133,20,1,True,2022-10-29T14:00:00Z,1,1,14,7,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3,50,642,10034,2031,1389,4,Canós,2
83,133,20,2,True,2022-10-29T14:00:00Z,1,1,14,82,0,0,0,1,0,0,0,0,0,0,0,12,12.0,2.6,17.0,3.2,43,-41633,468773,12759,54392,4,Dasilva,3
84,133,20,2,True,2022-10-29T14:00:00Z,1,1,14,82,0,0,0,1,0,0,0,0,0,0,0,13,12.4,1.2,0.0,1.4,45,719,12407,1916,1197,4,Ajer,2
85,133,20,2,True,2022-10-29T14:00:00Z,1,1,14,90,0,0,0,1,0,0,0,0,0,0,0,9,8.8,2.9,8.0,2.0,45,6155,134107,12752,6597,4,Henry,2
86,133,20,2,True,2022-10-29T14:00:00Z,1,1,14,90,0,0,0,1,0,0,0,0,0,0,0,10,8.0,1.7,4.0,1.4,55,-518,15720,1342,1860,4,Janelt,3
87,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-63,2600,43,106,4,Ghoddos,3
88,133,20,1,True,2022-10-29T14:00:00Z,1,1,14,36,0,0,0,0,0,0,0,0,0,0,0,4,2.6,11.3,2.0,1.6,49,-22680,200517,4334,27014,4,Jensen,3
89,133,20,2,True,2022-10-29T14:00:00Z,1,1,14,74,0,0,0,1,0,0,0,0,0,0,0,2,6.4,11.3,14.0,3.2,54,-2411,21433,661,3072,4,Wissa,3
90,133,20,1,True,2022-10-29T14:00:00Z,1,1,14,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3.0,0.0,0.2,43,-42,6165,322,364,4,Roerslev,2
91,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-95,3881,0,95,4,Bech,2
92,133,20,2,True,2022-10-29T14:00:00Z,1,1,14,90,0,0,0,1,0,0,0,0,0,0,0,13,19.8,20.3,0.0,4.0,44,2155,6409,2754,599,4,Pinnock,2
93,133,20,1,True,2022-10-29T14:00:00Z,1,1,14,7,0,0,0,0,0,0,0,0,0,0,0,6,8.4,0.1,0.0,0.9,48,-108,4409,237,345,4,Onyeka,3
94,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1724,32801,767,2491,4,Baptiste,3
95,133,20,4,True,2022-10-29T14:00:00Z,1,1,14,82,0,1,0,1,0,0,0,1,0,0,0,12,28.8,37.3,25.0,9.1,58,-4985,161268,11186,16171,4,Mbeumo,4
96,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-595,69021,1923,2518,4,Goode,2
97,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-185,5978,0,185,4,Forss,4
98,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-34,2189,0,34,4,Thompson,2
99,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,110,0,0,4,Bidstrup,3
100,133,20,0,True,2022-10-29T14:00:00Z,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-204,8107,0,204,4,Balcombe,1
101,134,6,2,True,2022-10-29T14:00:00Z,4,1,14,64,0,0,0,1,0,0,0,0,0,0,0,5,0.2,2.9,6.0,0.9,49,-726,9894,142,868,5,Lallana,3
102,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1606,70734,589,2195,5,Steele,1
103,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-15799,135899,5343,21142,5,Welbeck,4
104,134,6,7,True,2022-10-29T14:00:00Z,4,1,14,90,1,0,0,1,0,0,0,0,0,0,0,23,43.8,11.0,18.0,7.3,56,-279693,1526120,16889,296582,5,Groß,3
105,136,8,0,True,2022-10-29T16:30:00Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-336,15666,120,456,9,Duffy,2
106,134,6,2,True,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,1,0,0,0,0,0,0,0,15,23.2,0.1,0.0,2.3,47,-15773,577023,15673,31446,5,Dunk,2
107,134,6,2,True,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,1,0,0,0,0,0,0,0,8,8.4,12.9,18.0,3.9,50,-1366,54404,4286,5652,5,March,3
108,134,6,2,True,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,1,0,0,0,0,0,0,0,16,18.0,0.2,8.0,2.6,45,-2739,106392,3991,6730,5,Webster,2
109,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-73849,436947,1360,75209,5,Veltman,2
110,136,9,1,False,2022-10-29T16:30:00Z,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,61,-7541,62947,3046,10587,8,Maupay,4
111,134,6,7,True,2022-10-29T14:00:00Z,4,1,14,86,1,0,0,1,0,0,0,0,0,0,0,19,39.0,1.9,115.0,15.6,68,170005,1970284,263774,93769,5,Trossard,3
112,134,5,1,False,2022-10-29T14:00:00Z,4,1,14,63,0,0,0,3,0,0,0,0,0,0,0,11,1.8,1.3,0.0,0.3,51,-58679,1005288,23484,82163,6,Cucurella,2
113,134,6,5,True,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,1,0,0,0,0,0,7,1,24,51.8,0.0,0.0,5.2,46,-67979,1448039,9328,77307,5,Sánchez,1
114,134,6,1,True,2022-10-29T14:00:00Z,4,1,14,17,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.0,0.0,0.0,43,-4863,129811,1567,6430,5,Lamptey,2
115,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-613,11157,0,613,5,Alzate,3
116,134,6,2,True,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,1,0,0,0,0,0,0,0,23,20.6,56.6,0.0,7.7,55,-103651,501289,7556,111207,5,Mac Allister,3
117,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,100,1981,253,153,5,Moder,3
118,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-316,6158,0,316,5,Mwepu,3
119,134,6,1,True,2022-10-29T14:00:00Z,4,1,14,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0,0.1,45,-103,5196,253,356,5,Sarmiento,3
120,134,6,2,True,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,1,0,0,0,0,0,0,0,12,8.4,38.8,6.0,5.3,50,-2659,34717,828,3487,5,Caicedo,3
121,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,369,0,6,5,Richards,3
122,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-16,518,0,16,5,Roberts,2
123,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-375,29200,1273,1648,5,Undav,4
124,134,6,5,True,2022-10-29T14:00:00Z,4,1,14,72,0,1,0,1,0,0,0,0,0,0,0,22,25.4,21.7,4.0,5.1,49,-269,3983,37,306,5,Mitoma,3
125,134,6,3,True,2022-10-29T14:00:00Z,4,1,14,25,0,1,0,0,0,0,0,1,0,0,0,5,8.0,0.3,49.0,5.7,47,163,29534,1637,1474,5,Enciso,4
126,134,6,0,True,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-80,2892,0,80,5,Kozłowski,3
127,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,8406,182744,14637,6231,6,Azpilicueta,2
128,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,4,0,0,0,0,0,0,0,17,37.8,1.0,2.0,4.1,54,17661,749501,43175,25514,6,Thiago Silva,2
129,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1010,80135,0,1010,6,Alonso,2
130,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,7660,270275,16253,8593,6,Jorginho,3
131,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-69,3257,0,69,6,Barkley,3
132,134,5,1,False,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,4,0,0,0,1,0,0,0,7,10.6,6.0,8.0,2.5,49,-1733,39000,2207,3940,6,Kovacic,3
133,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,45,0,0,0,3,0,0,0,0,0,1,0,6,13.6,0.0,0.0,1.4,45,103021,424376,112914,9893,6,Arrizabalaga,1
134,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3401,125947,159,3560,6,Kanté,3
135,134,5,1,False,2022-10-29T14:00:00Z,4,1,14,11,0,0,0,1,0,0,0,0,0,0,0,2,1.4,0.7,0.0,0.2,55,-391,33445,533,924,6,Ziyech,3
136,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,4,1,0,0,0,0,0,0,13,6.8,24.8,16.0,4.8,50,-122,18972,1455,1577,6,Loftus-Cheek,3
137,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-131,19088,0,131,6,Werner,4
138,134,5,0,False,2022-10-29T14:00:00Z,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-914,29945,0,914,6,Kenedy,2
139,134,5,1,False,2022-10-29T14:00:00Z,4,1,14,26,0,0,0,1,0,0,0,0,0,0,0,2,0.0,2.3,4.0,0.6,59,5275,467367,32792,27517,6,Chilwell,2
140,134,5,2,False,2022-10-29T14:00:00Z,4,1,14,78,0,0,0,3,0,0,0,0,0,0,0,7,8.0,22.8,22.0,5.3,57,-5178,61745,2338,7516,6,Pulisic,3
141,134,5,-2,False,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,4,1,0,0,0,0,0,0,7,3.6,1.3,0.0,0.5,47,22308,103080,26532,4224,6,Chalobah,2
142,134,5,2,False,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,4,0,0,0,0,0,0,0,7,7.6,22.0,31.0,6.1,77,-51970,1091262,88374,140344,6,Mount,3
