element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
14,104,11,6,False,2022-10-16T13:00:00Z,0,1,11,90,0,0,1,0,0,0,0,0,0,0,0,26,12.4,1.3,0.0,1.4,42,3731,79400,8402,4671,1,Tomiyasu,2
15,104,11,10,False,2022-10-16T13:00:00Z,0,1,11,90,0,0,1,0,0,0,0,0,0,4,3,32,34.8,0.0,0.0,3.5,49,10087,1120191,52485,42398,1,Ramsdale,1
16,104,11,8,False,2022-10-16T13:00:00Z,0,1,11,90,0,0,1,0,0,0,0,1,0,0,3,32,42.2,0.3,17.0,6.0,51,-14252,1102599,45840,60092,1,Gabriel,2
17,104,11,0,False,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16,873,0,16,1,Tavares,2
18,104,11,0,False,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2541,32381,489,3030,1,Sambi,3
19,104,11,3,False,2022-10-16T13:00:00Z,0,1,11,90,0,0,1,0,0,0,0,0,0,0,0,3,7.8,13.3,22.0,4.3,66,306437,5163784,347653,41216,1,Martinelli,3
20,104,11,0,False,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-25,1942,0,25,1,Pablo Marí,2
21,108,19,2,True,2022-10-16T13:00:00Z,1,1,11,74,0,0,0,1,0,0,0,0,0,0,0,9,12.6,0.6,0.0,1.3,48,-231,5326,88,319,17,Maitland-Niles,3
22,104,11,0,False,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-509,10921,0,509,1,Torreira,3
23,104,11,0,False,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,13,1824,76,63,1,Nelson,3
24,104,11,0,False,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4889,168001,6869,11758,1,Turner,1
25,104,11,1,False,2022-10-16T13:00:00Z,0,1,11,17,0,0,0,0,0,0,0,0,0,0,0,2,1.2,14.8,0.0,1.6,57,-1226,17124,1285,2511,1,Fábio Vieira,3
26,104,11,5,False,2022-10-16T13:00:00Z,0,1,11,90,0,0,1,0,0,0,0,1,0,0,0,21,13.6,0.3,0.0,1.4,51,279480,3188765,347753,68273,1,Saliba,2
27,104,11,0,False,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-216,8596,311,527,1,Marquinhos,3
28,104,11,2,False,2022-10-16T13:00:00Z,0,1,11,81,0,0,1,0,0,0,0,0,0,0,0,2,6.0,23.5,11.0,4.1,80,2100,7324047,133178,131078,1,Jesus,4
29,101,6,1,True,2022-10-16T13:00:00Z,0,2,11,16,0,0,0,0,0,0,0,0,0,0,0,4,1.4,0.5,8.0,1.0,67,-22539,425531,3830,26369,2,Coutinho,3
30,101,6,2,True,2022-10-16T13:00:00Z,0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,0,11.0,0.8,84.0,9.6,67,-4332,102150,2992,7324,2,Ings,4
31,101,6,1,True,2022-10-16T13:00:00Z,0,2,11,90,0,0,0,2,0,0,0,0,0,2,0,17,20.4,0.0,0.0,2.0,49,-6759,599119,24346,31105,2,Martínez,1
32,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-597,18919,206,803,2,Chambers,2
33,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-18165,144509,112,18277,2,Digne,2
34,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-163,6423,0,163,2,Traoré,3
35,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1944,164455,1439,3383,2,Olsen,1
36,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-875,27300,315,1190,2,Sanson,3
37,101,6,2,True,2022-10-16T13:00:00Z,0,2,11,73,0,0,0,2,0,0,0,0,0,0,0,4,17.8,10.8,43.0,7.2,52,-3265,76658,775,4040,2,McGinn,3
38,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-36,1244,0,36,2,Hause,2
39,101,6,1,True,2022-10-16T13:00:00Z,0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,11,15.0,14.3,0.0,2.9,44,12282,531122,36667,24385,2,Mings,2
40,101,6,2,True,2022-10-16T13:00:00Z,0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,-1,4.4,17.9,19.0,4.1,72,-27074,229338,6332,33406,2,Watkins,4
41,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-693,17183,201,894,2,Nakamba,3
42,101,6,1,True,2022-10-16T13:00:00Z,0,2,11,24,0,0,0,0,0,0,0,0,0,0,0,2,2.8,4.2,22.0,2.9,58,-2424,38557,789,3213,2,Buendía,3
43,101,6,1,True,2022-10-16T13:00:00Z,0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,15,16.2,50.0,0.0,6.6,46,-3925,452001,9362,13287,2,Cash,2
44,101,6,1,True,2022-10-16T13:00:00Z,0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,13,12.4,10.7,6.0,2.9,44,-1028,43451,3627,4655,2,Konsa,2
45,101,6,2,True,2022-10-16T13:00:00Z,0,2,11,65,0,0,0,2,0,0,0,0,0,0,0,10,2.8,34.8,10.0,4.8,46,-106294,520520,2649,108943,2,Bailey,3
46,101,6,2,True,2022-10-16T13:00:00Z,0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,10,12.0,7.6,7.0,2.7,48,-2134,53592,2567,4701,2,Douglas Luiz,3
47,101,6,2,True,2022-10-16T13:00:00Z,0,2,11,77,0,0,0,2,0,0,0,0,0,0,0,8,5.6,3.2,23.0,3.2,52,-12280,128316,3501,15781,2,Ramsey,3
48,101,2,0,False,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-6,62729,4188,4194,6,Chukwuemeka,3
49,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-92,2342,0,92,2,Iroegbunam,3
50,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-528,24162,60,588,2,Diego Carlos,2
51,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-156,4124,0,156,2,El Ghazi,3
52,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-118,4486,0,118,2,Davis,4
53,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-729,11211,82,811,2,Kamara,3
54,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3503,320564,16059,19562,2,Archer,4
55,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,264,0,5,2,Philogene-Bidace,3
56,101,6,0,True,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1430,89111,4148,2718,2,Guilbert,2
57,103,9,1,False,2022-10-15T14:00:00Z,2,2,11,90,0,0,0,2,0,0,0,0,0,0,0,7,27.2,0.6,33.0,6.1,44,3188,20699,4517,1329,3,Smith,2
58,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-166,2588,20,186,3,Stanislas,3
59,103,9,1,False,2022-10-15T14:00:00Z,2,2,11,90,0,0,0,2,0,0,0,0,0,0,0,8,7.6,0.5,0.0,0.8,44,190,2397,254,64,3,Fredericks,2
60,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-43,1286,34,77,3,Brooks,3
61,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-98,2962,43,141,3,Lowe,3
62,103,9,1,False,2022-10-15T14:00:00Z,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,55,-5318,69450,1199,6517,3,Moore,4
63,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-84,1912,35,119,3,Marcondes,3
64,103,9,7,False,2022-10-15T14:00:00Z,2,2,11,90,1,0,0,2,0,0,0,0,0,0,0,23,47.8,0.6,38.0,8.6,50,-2889,61376,979,3868,3,Lerma,3
65,103,9,1,False,2022-10-15T14:00:00Z,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,43,-34,4805,188,222,3,Stacey,2
66,103,9,12,False,2022-10-15T14:00:00Z,2,2,11,88,1,1,0,2,0,0,0,0,0,0,3,36,54.4,13.6,42.0,11.0,57,48864,212134,59167,10303,3,Solanke,4
67,103,9,2,False,2022-10-15T14:00:00Z,2,2,11,90,0,0,0,2,0,0,0,0,0,0,0,18,18.4,43.1,0.0,6.2,49,-219,9098,716,935,3,Cook,3
68,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1725,21993,51,1776,3,Pearson,3
69,103,9,2,False,2022-10-15T14:00:00Z,2,2,11,88,0,0,0,2,0,0,0,0,0,0,0,10,12.4,25.7,0.0,3.8,53,1297,7122,1637,340,3,Christie,3
70,103,9,5,False,2022-10-15T14:00:00Z,2,2,11,79,0,1,0,2,0,0,0,0,0,0,0,23,30.8,13.3,4.0,4.8,53,40943,101174,46778,5835,3,Billing,3
71,103,9,1,False,2022-10-15T14:00:00Z,2,2,11,90,0,0,0,2,0,0,0,0,0,0,0,11,14.0,0.1,4.0,1.8,44,3563,19983,5063,1500,3,Mepham,2
72,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1271,42151,348,1619,3,Travers,1
73,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-7035,76614,117,7152,3,Kelly,2
74,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-145,8268,199,344,3,Dembélé,3
75,103,9,1,False,2022-10-15T14:00:00Z,2,2,11,15,0,0,0,0,0,0,0,0,0,0,0,2,5.2,0.3,7.0,1.3,53,-277,7250,208,485,3,Anthony,3
76,103,9,1,False,2022-10-15T14:00:00Z,2,2,11,10,0,0,0,0,0,0,0,0,0,0,0,4,4.0,10.8,2.0,1.7,44,-936,27605,2581,3517,3,Zemura,2
77,103,9,0,False,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1881,55659,566,2447,3,Dennis,1
78,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-11406,72494,108,11514,4,Jansson,2
79,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-922,14595,45,967,4,Nørgaard,3
80,102,5,12,True,2022-10-14T19:00:00Z,2,0,11,90,2,0,1,0,0,0,0,1,0,0,3,54,72.8,16.7,58.0,14.8,73,50656,2518602,182368,131712,4,Toney,4
81,102,5,10,True,2022-10-14T19:00:00Z,2,0,11,90,0,0,1,0,0,0,0,0,0,7,2,36,47.8,0.0,0.0,4.8,45,-15180,729615,15545,30725,4,Raya,1
82,102,5,1,True,2022-10-14T19:00:00Z,2,0,11,10,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.5,0.0,0.2,50,362,6618,1447,1085,4,Canós,2
83,102,5,1,True,2022-10-14T19:00:00Z,2,0,11,10,0,0,0,0,0,0,0,0,0,0,0,3,6.4,0.6,2.0,0.9,44,-51935,582904,11257,63192,4,Dasilva,3
84,102,5,6,True,2022-10-14T19:00:00Z,2,0,11,90,0,0,1,0,0,0,0,0,0,0,0,19,21.6,1.1,0.0,2.3,45,448,9060,1516,1068,4,Ajer,2
85,102,5,6,True,2022-10-14T19:00:00Z,2,0,11,86,0,0,1,0,0,0,0,0,0,0,0,20,8.6,4.7,0.0,1.3,45,-3005,116039,4845,7850,4,Henry,2
86,102,5,3,True,2022-10-14T19:00:00Z,2,0,11,90,0,0,1,0,0,0,0,0,0,0,0,9,22.8,1.1,0.0,2.4,55,-1577,16161,792,2369,4,Janelt,3
87,102,5,1,True,2022-10-14T19:00:00Z,2,0,11,3,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,48,-37,2599,55,92,4,Ghoddos,3
88,102,5,2,True,2022-10-14T19:00:00Z,2,0,11,79,0,0,1,0,0,0,0,1,0,0,0,3,7.0,1.8,0.0,0.9,50,-22840,245832,7146,29986,4,Jensen,3
89,102,5,3,True,2022-10-14T19:00:00Z,2,0,11,70,0,0,1,0,0,0,0,0,0,0,0,5,1.8,0.9,1.0,0.4,54,-3926,26568,571,4497,4,Wissa,3
90,102,5,1,True,2022-10-14T19:00:00Z,2,0,11,19,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,18.0,2.0,43,-23,5306,163,186,4,Roerslev,2
91,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-146,4157,0,146,4,Bech,2
92,102,5,7,True,2022-10-14T19:00:00Z,2,0,11,90,0,0,1,0,0,0,0,0,0,0,1,25,19.2,1.9,4.0,2.5,44,242,1750,324,82,4,Pinnock,2
93,102,5,6,True,2022-10-14T19:00:00Z,2,0,11,70,0,1,1,0,0,0,0,0,0,0,0,14,20.0,11.1,8.0,3.9,48,-73,3802,124,197,4,Onyeka,3
94,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,19,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.1,45,-970,36121,1710,2680,4,Baptiste,3
95,102,5,2,True,2022-10-14T19:00:00Z,2,0,11,79,0,0,1,0,0,0,0,0,0,0,0,3,1.8,16.1,10.0,2.8,59,-9593,184259,9619,19212,4,Mbeumo,4
96,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-937,71493,2502,3439,4,Goode,2
97,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-252,6519,0,252,4,Forss,4
98,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-56,2303,0,56,4,Thompson,2
99,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3,114,0,3,4,Bidstrup,3
100,102,5,0,True,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-279,8750,0,279,4,Balcombe,1
101,102,4,1,False,2022-10-14T19:00:00Z,2,0,11,22,0,0,0,0,0,0,0,0,0,0,0,6,10.6,22.9,25.0,5.9,49,33,10059,440,407,5,Lallana,3
102,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1027,74694,675,1702,5,Steele,1
103,102,4,2,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,0,0.6,3.4,47.0,5.1,65,15023,168372,29381,14358,5,Welbeck,4
104,102,4,2,False,2022-10-14T19:00:00Z,2,0,11,67,0,0,0,2,0,0,0,0,0,0,0,8,8.2,37.5,16.0,6.2,59,-144222,2080960,56403,200625,5,Groß,3
105,103,3,0,True,2022-10-15T14:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-174,16498,319,493,9,Duffy,2
106,102,4,1,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,13,21.0,1.8,9.0,3.2,46,72664,539403,89283,16619,5,Dunk,2
107,102,4,2,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,10,22.0,43.7,59.0,12.5,50,2981,56532,7917,4936,5,March,3
108,102,4,1,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,11,7.6,3.2,0.0,1.1,45,28812,95817,31994,3182,5,Webster,2
109,102,4,1,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,8,12.0,10.0,19.0,4.1,46,20483,510137,43332,22849,5,Veltman,2
110,109,18,1,False,2022-10-15T16:30:00Z,2,0,11,65,0,0,0,1,0,0,0,1,0,0,0,2,0.0,0.8,0.0,0.0,61,-2434,76895,7128,9562,8,Maupay,4
111,102,4,2,False,2022-10-14T19:00:00Z,2,0,11,68,0,0,0,2,0,0,0,0,0,0,0,12,10.6,37.8,32.0,8.0,68,442587,1733300,504418,61831,5,Trossard,3
112,101,2,1,False,2022-10-16T13:00:00Z,0,2,11,45,0,0,0,0,0,0,0,0,0,0,0,9,8.0,0.3,0.0,0.8,51,182048,1075063,204542,22494,6,Cucurella,2
113,102,4,1,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,8,2.6,0.0,0.0,0.3,47,14181,1624656,49045,34864,5,Sánchez,1
114,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2088,141722,3243,5331,5,Lamptey,2
115,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1176,13000,0,1176,5,Alzate,3
116,102,4,2,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,15,23.6,35.3,30.0,8.9,57,-39142,718157,42061,81203,5,Mac Allister,3
117,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-42,1872,42,84,5,Moder,3
118,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1135,7245,17,1152,5,Mwepu,3
119,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-56,5192,223,279,5,Sarmiento,3
120,102,4,1,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,1,0,0,0,10,25.2,39.0,15.0,7.9,50,-1240,39318,2057,3297,5,Caicedo,3
121,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,390,0,14,5,Richards,3
122,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-10,552,0,10,5,Roberts,2
123,102,4,1,False,2022-10-14T19:00:00Z,2,0,11,21,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.8,43.0,4.5,51,-755,30043,1095,1850,5,Undav,4
124,102,4,1,False,2022-10-14T19:00:00Z,2,0,11,45,0,0,0,1,0,0,0,0,0,0,0,11,10.4,38.5,6.0,5.5,49,166,5196,483,317,5,Mitoma,3
125,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-582,29480,948,1530,5,Enciso,4
126,102,4,0,False,2022-10-14T19:00:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-126,3134,0,126,5,Kozłowski,3
127,101,2,1,False,2022-10-16T13:00:00Z,0,2,11,45,0,0,0,0,0,0,0,0,0,0,0,9,11.6,21.9,2.0,3.6,48,21117,164264,25180,4063,6,Azpilicueta,2
128,101,2,7,False,2022-10-16T13:00:00Z,0,2,11,90,0,0,1,0,0,0,0,0,0,0,1,28,19.0,0.2,0.0,1.9,54,-922,744178,54494,55416,6,Thiago Silva,2
129,101,2,0,False,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1737,82898,0,1737,6,Alonso,2
130,101,2,1,False,2022-10-16T13:00:00Z,0,2,11,25,0,0,0,0,0,0,0,0,0,0,0,3,5.8,0.1,0.0,0.6,59,-9231,264465,5090,14321,6,Jorginho,3
131,101,2,0,False,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-96,3428,0,96,6,Barkley,3
132,101,2,3,False,2022-10-16T13:00:00Z,0,2,11,64,0,0,1,0,0,0,0,0,0,0,0,12,5.6,4.4,1.0,1.1,49,852,39256,3296,2444,6,Kovacic,3
133,101,2,10,False,2022-10-16T13:00:00Z,0,2,11,90,0,0,1,0,0,0,0,0,0,7,2,37,54.2,0.0,0.0,5.4,44,65363,129564,69723,4360,6,Arrizabalaga,1
134,101,2,0,False,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3602,135232,699,4301,6,Kanté,3
135,101,2,0,False,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,-2216,34920,530,2746,6,Ziyech,3
136,101,2,3,False,2022-10-16T13:00:00Z,0,2,11,90,0,0,1,0,0,0,0,0,0,0,0,10,5.8,1.1,2.0,0.9,50,354,17635,1474,1120,6,Loftus-Cheek,3
137,101,2,0,False,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-172,19393,0,172,6,Werner,4
138,101,2,0,False,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1345,32880,0,1345,6,Kenedy,2
139,101,2,5,False,2022-10-16T13:00:00Z,0,2,11,90,0,0,1,0,0,0,0,1,0,0,0,18,2.2,3.8,0.0,0.6,58,20350,392437,58785,38435,6,Chilwell,2
140,101,2,0,False,2022-10-16T13:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,16962,69516,20037,3075,6,Pulisic,3
141,101,2,6,False,2022-10-16T13:00:00Z,0,2,11,90,0,0,1,0,0,0,0,0,0,0,0,25,15.6,0.3,0.0,1.6,47,10102,47020,11870,1768,6,Chalobah,2
142,101,2,15,False,2022-10-16T13:00:00Z,0,2,11,90,2,0,1,0,0,0,0,1,0,0,3,47,76.8,11.3,44.0,13.2,76,142637,510937,156022,13385,6,Mount,3
