element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
50,51,13,0,True,2022-09-03T16:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3755,28969,146,3901,2,Diego Carlos,2
51,51,13,0,True,2022-09-03T16:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1745,6258,157,1902,2,El Ghazi,3
52,51,13,0,True,2022-09-03T16:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-706,5540,0,706,2,Davis,4
53,51,13,2,True,2022-09-03T16:30:00Z,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,9,7.4,0.8,0.0,0.8,49,-826,15903,1232,2058,2,Kamara,3
54,51,13,0,True,2022-09-03T16:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-62427,521389,19351,81778,2,Archer,4
55,51,13,0,True,2022-09-03T16:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-15,313,0,15,2,Philogene-Bidace,3
56,51,13,0,True,2022-09-03T16:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3983,84563,3338,7321,2,Guilbert,2
57,58,16,1,False,2022-09-03T14:00:00Z,2,3,6,90,0,0,0,2,0,0,0,0,0,0,0,12,11.6,2.1,0.0,1.4,44,15,14330,972,957,3,Smith,2
58,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-786,3354,40,826,3,Stanislas,3
59,58,16,1,False,2022-09-03T14:00:00Z,2,3,6,45,0,0,0,0,0,0,0,0,0,0,0,3,4.8,1.2,0.0,0.6,44,-66,2048,81,147,3,Fredericks,2
60,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-179,1511,39,218,3,Brooks,3
61,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-232,2913,69,301,3,Lowe,3
62,58,16,1,False,2022-09-03T14:00:00Z,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,55,-23214,107105,4920,28134,3,Moore,4
63,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-83,1822,75,158,3,Marcondes,3
64,58,16,2,False,2022-09-03T14:00:00Z,2,3,6,90,0,0,0,2,0,0,0,0,0,0,0,13,10.4,7.5,2.0,2.0,50,-4403,76528,4489,8892,3,Lerma,3
65,58,16,1,False,2022-09-03T14:00:00Z,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,43,-266,4533,104,370,3,Stacey,2
66,58,16,12,False,2022-09-03T14:00:00Z,2,3,6,90,1,1,0,2,0,0,0,0,0,0,3,42,51.2,13.7,23.0,8.8,57,-4965,37831,2095,7060,3,Solanke,4
67,58,16,6,False,2022-09-03T14:00:00Z,2,3,6,90,0,1,0,2,0,0,0,0,0,0,1,28,38.4,22.8,8.0,6.9,49,16,5639,531,515,3,Cook,3
68,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7043,35855,173,7216,3,Pearson,3
69,58,16,2,False,2022-09-03T14:00:00Z,2,3,6,84,0,0,0,2,0,0,0,0,0,0,0,3,2.2,4.5,22.0,2.9,54,-213,5575,302,515,3,Christie,3
70,58,16,7,False,2022-09-03T14:00:00Z,2,3,6,89,1,0,0,2,0,0,0,0,0,0,0,27,37.0,19.1,11.0,6.7,53,-511,8743,487,998,3,Billing,3
71,58,16,1,False,2022-09-03T14:00:00Z,2,3,6,90,0,0,0,2,0,0,0,0,0,0,0,14,31.0,0.3,0.0,3.1,44,1461,12963,2389,928,3,Mepham,2
72,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3286,47407,741,4027,3,Travers,1
73,58,16,4,False,2022-09-03T14:00:00Z,2,3,6,90,0,1,0,2,0,0,0,0,0,0,0,18,23.8,10.9,2.0,3.7,45,-1112,102534,7306,8418,3,Kelly,2
74,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-447,8256,366,813,3,Dembélé,3
75,58,16,7,False,2022-09-03T14:00:00Z,2,3,6,5,1,0,0,0,0,0,0,0,0,0,1,28,38.2,10.3,17.0,6.6,53,-351,6157,304,655,3,Anthony,3
76,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,45,0,0,0,2,0,0,0,0,0,0,0,5,5.2,1.8,2.0,0.9,44,468,14183,1530,1062,3,Zemura,2
77,58,16,0,False,2022-09-03T14:00:00Z,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2113,58608,1356,3469,3,Dennis,1
78,52,11,1,True,2022-09-03T14:00:00Z,5,2,6,90,0,0,0,2,0,0,0,0,0,0,0,12,22.6,0.0,0.0,2.3,44,-22849,111209,730,23579,4,Jansson,2
79,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-9699,30119,1810,11509,4,Nørgaard,3
80,52,11,17,True,2022-09-03T14:00:00Z,5,2,6,90,3,0,0,2,0,0,0,0,0,0,3,74,102.0,1.7,55.0,15.9,71,-342439,1515074,98658,441097,4,Toney,4
81,52,11,2,True,2022-09-03T14:00:00Z,5,2,6,90,0,0,0,2,0,0,0,0,0,4,0,17,32.4,10.0,0.0,4.2,45,30697,676343,64150,33453,4,Raya,1
82,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-64,1066,88,152,4,Canós,2
83,52,11,1,True,2022-09-03T14:00:00Z,5,2,6,31,0,0,0,1,0,0,0,0,0,0,0,5,3.4,0.8,4.0,0.8,46,-54613,991346,75002,129615,4,Dasilva,3
84,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-81,1956,91,172,4,Ajer,2
85,52,11,1,True,2022-09-03T14:00:00Z,5,2,6,90,0,0,0,2,0,0,0,0,0,0,0,8,11.2,0.8,1.0,1.3,45,-3319,126267,11848,15167,4,Henry,2
86,52,11,2,True,2022-09-03T14:00:00Z,5,2,6,66,0,0,0,1,0,0,0,0,0,0,0,17,13.8,0.7,0.0,1.5,55,6754,15797,8403,1649,4,Janelt,3
87,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-123,2460,103,226,4,Ghoddos,3
88,52,11,2,True,2022-09-03T14:00:00Z,5,2,6,82,0,0,0,2,0,0,0,0,0,0,0,9,7.2,14.8,4.0,2.6,51,15034,335685,61168,46134,4,Jensen,3
89,52,11,6,True,2022-09-03T14:00:00Z,5,2,6,7,1,0,0,0,0,0,0,0,0,0,0,21,32.0,0.3,24.0,5.6,54,4520,20782,6761,2241,4,Wissa,3
90,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-233,5252,242,475,4,Roerslev,2
91,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1067,6287,165,1232,4,Bech,2
92,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-119,1384,17,136,4,Pinnock,2
93,52,11,1,True,2022-09-03T14:00:00Z,5,2,6,31,0,0,0,1,0,0,0,0,0,0,0,5,6.0,0.0,0.0,0.6,49,-198,3551,185,383,4,Onyeka,3
94,52,11,4,True,2022-09-03T14:00:00Z,5,2,6,58,0,1,0,1,0,0,0,0,0,0,0,14,3.2,0.5,0.0,0.4,45,967,33266,4424,3457,4,Baptiste,3
95,52,11,8,True,2022-09-03T14:00:00Z,5,2,6,82,1,0,0,2,0,0,0,0,0,0,2,36,43.0,26.0,21.0,9.0,60,-50722,207155,12976,63698,4,Mbeumo,4
96,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3384,55421,1462,4846,4,Goode,2
97,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1213,8923,0,1213,4,Forss,4
98,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-180,2734,0,180,4,Thompson,2
99,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-12,136,0,12,4,Bidstrup,3
100,52,11,0,True,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-601,10793,0,601,4,Balcombe,1
101,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4406,11717,44,4450,5,Lallana,3
102,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1820,85568,2326,4146,5,Steele,1
103,53,10,5,True,2022-09-04T13:00:00Z,5,2,6,90,0,1,0,2,0,0,0,0,0,0,0,15,5.6,2.2,75.0,8.3,65,-38794,140133,10066,48860,5,Welbeck,4
104,53,10,5,True,2022-09-04T13:00:00Z,5,2,6,90,0,1,0,2,0,0,0,0,0,0,0,34,38.2,65.7,23.0,12.7,59,792273,2570832,898627,106354,5,Groß,3
105,59,18,0,False,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1768,18565,168,1936,9,Duffy,2
106,53,10,1,True,2022-09-04T13:00:00Z,5,2,6,90,0,0,0,2,0,0,0,0,0,0,0,15,16.6,0.7,22.0,3.9,46,16094,576291,72206,56112,5,Dunk,2
107,53,10,5,True,2022-09-04T13:00:00Z,5,2,6,90,0,1,0,2,0,0,0,0,0,0,0,16,13.0,17.2,69.0,9.9,50,89,43897,6830,6741,5,March,3
108,53,10,1,True,2022-09-04T13:00:00Z,5,2,6,90,0,0,0,2,0,0,0,0,0,0,0,11,14.4,12.4,0.0,2.7,45,13393,74328,24886,11493,5,Webster,2
109,53,10,1,True,2022-09-04T13:00:00Z,5,2,6,90,0,0,0,2,0,0,0,0,0,0,0,13,6.6,5.6,2.0,1.4,46,154728,539582,194150,39422,5,Veltman,2
110,55,12,2,True,2022-09-03T11:30:00Z,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,4,5.8,42.5,55.0,10.3,62,-7411,44481,3462,10873,8,Maupay,4
111,53,10,12,True,2022-09-04T13:00:00Z,5,2,6,88,1,1,0,2,0,0,0,0,0,0,2,44,52.6,53.3,27.0,13.3,65,40340,317447,75929,35589,5,Trossard,3
112,54,19,1,True,2022-09-03T14:00:00Z,2,1,6,71,0,0,0,1,0,0,0,1,0,0,0,4,6.4,5.5,2.0,1.4,52,1247,1378132,140985,139738,6,Cucurella,2
113,53,10,1,True,2022-09-04T13:00:00Z,5,2,6,90,0,0,0,2,0,0,0,0,0,2,0,11,19.6,0.0,0.0,2.0,47,138519,1853775,204123,65604,5,Sánchez,1
114,53,10,1,True,2022-09-04T13:00:00Z,5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,44,-13861,165044,3800,17661,5,Lamptey,2
115,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1063,17594,1183,2246,5,Alzate,3
116,53,10,14,True,2022-09-04T13:00:00Z,5,2,6,90,2,0,0,2,0,0,0,1,0,0,3,46,77.6,3.3,39.0,12.0,55,111733,165483,126082,14349,5,Mac Allister,3
117,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-99,2206,173,272,5,Moder,3
118,53,10,5,True,2022-09-04T13:00:00Z,5,2,6,83,0,1,0,2,0,0,0,0,0,0,0,12,25.4,14.3,24.0,6.4,53,-403,9174,710,1113,5,Mwepu,3
119,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-767,5961,48,815,5,Sarmiento,3
120,53,10,7,True,2022-09-04T13:00:00Z,5,2,6,90,1,0,0,2,0,0,0,0,0,0,0,32,43.0,4.8,30.0,7.8,50,286,28417,3741,3455,5,Caicedo,3
121,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-30,451,0,30,5,Richards,3
122,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-40,628,0,40,5,Roberts,2
123,53,10,1,True,2022-09-04T13:00:00Z,5,2,6,6,0,0,0,0,0,0,0,0,0,0,0,6,4.2,10.3,2.0,1.7,52,-6206,36926,2030,8236,5,Undav,4
124,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-496,4667,164,660,5,Mitoma,3
125,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3611,30572,1415,5026,5,Enciso,4
126,53,10,0,True,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-838,4210,0,838,5,Kozłowski,3
127,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-11330,159301,8520,19850,6,Azpilicueta,2
128,54,19,8,True,2022-09-03T14:00:00Z,2,1,6,90,0,1,0,1,0,0,0,0,0,0,3,33,38.8,13.4,2.0,5.4,55,-32559,566440,19714,52273,6,Thiago Silva,2
129,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-11666,106686,2176,13842,6,Alonso,2
130,54,19,1,True,2022-09-03T14:00:00Z,2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,60,-29317,345417,24124,53441,6,Jorginho,3
131,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-701,5054,231,932,6,Barkley,3
132,54,19,2,True,2022-09-03T14:00:00Z,2,1,6,71,0,0,0,1,0,0,0,0,0,0,0,13,5.4,15.4,1.0,2.2,49,1797,34266,5772,3975,6,Kovacic,3
133,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-916,21603,591,1507,6,Arrizabalaga,1
134,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-23769,160306,1186,24955,6,Kanté,3
135,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,666,37050,5169,4503,6,Ziyech,3
136,54,19,1,True,2022-09-03T14:00:00Z,2,1,6,82,0,0,0,1,0,0,0,1,0,0,0,10,12.2,9.8,4.0,2.6,50,-5157,17708,1154,6311,6,Loftus-Cheek,3
137,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-1248,21286,0,1248,6,Werner,4
138,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1403,49774,11761,10358,6,Kenedy,2
139,54,19,10,True,2022-09-03T14:00:00Z,2,1,6,18,1,1,0,0,0,0,0,0,0,0,0,25,50.4,11.0,33.0,9.4,58,-24875,229828,8197,33072,6,Chilwell,2
140,54,19,1,True,2022-09-03T14:00:00Z,2,1,6,59,0,0,0,0,0,0,0,0,0,0,0,2,5.6,26.1,22.0,5.4,58,-3187,44740,3490,6677,6,Pulisic,3
141,54,19,0,True,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-5920,34148,596,6516,6,Chalobah,2
142,54,19,1,True,2022-09-03T14:00:00Z,2,1,6,30,0,0,0,1,0,0,0,0,0,0,0,5,4.4,3.1,0.0,0.8,77,-47298,424810,17801,65099,6,Mount,3
