element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
559,114,16,0,True,2022-10-18T18:30:00Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-393,7370,96,489,5,Colwill,2
560,120,15,0,False,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-33,2889,80,113,8,Mills,3
561,120,15,0,False,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-344,9666,0,344,8,Warrington,3
562,116,2,0,True,2022-10-20T18:30:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-11,506,7,18,9,Solomon,3
563,118,19,0,True,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-103,9842,189,292,12,Chambers,2
564,118,19,0,True,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-23,1206,27,50,12,Bajcetic,3
565,117,10,0,False,2022-10-20T19:15:00Z,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-201,5133,17,218,11,Gray,3
566,115,7,1,False,2022-10-18T19:15:00Z,2,1,12,32,0,0,0,1,0,0,0,0,0,0,0,2,5.2,1.5,24.0,3.1,44,-127,5470,131,258,20,Hodge,3
567,115,7,0,False,2022-10-18T19:15:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-396,17081,270,666,20,Ronan,3
568,115,7,0,False,2022-10-18T19:15:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1399,45047,248,1647,20,Campbell,3
569,119,18,0,True,2022-10-19T19:15:00Z,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5,12093,559,564,14,Garnacho,3
570,120,15,1,False,2022-10-19T18:30:00Z,1,0,12,17,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.9,0.0,0.3,45,-92,7125,358,450,8,Garner,3
571,118,12,0,False,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-173,16165,125,298,19,Randolph,1
572,118,12,0,False,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-120,3806,0,120,19,Oko-Flex,3
574,112,17,2,True,2022-10-19T18:30:00Z,0,1,12,90,0,0,0,1,0,0,0,0,0,2,0,13,18.8,0.0,0.0,1.9,45,-42,49318,4288,4330,3,Neto,1
