element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
43,71,17,0,True,2022-09-16T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-59042,534902,1265,60307,2,Cash,2
44,71,17,7,True,2022-09-16T19:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,1,23,9.0,0.3,0.0,0.9,44,4313,29915,6020,1707,2,Konsa,2
45,71,17,3,True,2022-09-16T19:00:00Z,1,0,8,66,0,0,1,0,0,0,0,0,0,0,0,4,5.6,10.4,40.0,5.6,47,149551,806293,212508,62957,2,Bailey,3
46,71,17,1,True,2022-09-16T19:00:00Z,1,0,8,46,0,0,0,0,0,0,0,0,0,0,0,8,16.0,11.2,0.0,2.7,48,3848,54955,6112,2264,2,Douglas Luiz,3
47,71,17,10,True,2022-09-16T19:00:00Z,1,0,8,66,1,0,1,0,0,0,0,1,0,0,3,26,45.4,3.1,51.0,10.0,52,4981,95288,8710,3729,2,Ramsey,3
49,71,17,0,True,2022-09-16T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-136,2709,0,136,2,Iroegbunam,3
50,71,17,0,True,2022-09-16T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-693,26446,82,775,2,Diego Carlos,2
51,71,17,0,True,2022-09-16T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-289,5004,0,289,2,El Ghazi,3
52,71,17,0,True,2022-09-16T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-138,4959,0,138,2,Davis,4
53,71,17,1,True,2022-09-16T19:00:00Z,1,0,8,43,0,0,0,0,0,0,0,0,0,0,0,4,12.6,0.8,0.0,1.3,49,280,16734,815,535,2,Kamara,3
54,71,17,0,True,2022-09-16T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-132231,329702,10625,142856,2,Archer,4
55,71,17,0,True,2022-09-16T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8,288,0,8,2,Philogene-Bidace,3
56,71,17,0,True,2022-09-16T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1561,83684,1004,2565,2,Guilbert,2
57,77,15,2,False,2022-09-17T14:00:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,0,0,7,10.0,0.4,0.0,1.0,44,-141,14138,364,505,3,Smith,2
58,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-180,2825,23,203,3,Stanislas,3
59,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,37,2395,96,59,3,Fredericks,2
60,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-4,1423,49,53,3,Brooks,3
61,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-7,3019,83,90,3,Lowe,3
62,77,15,1,False,2022-09-17T14:00:00Z,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,55,-7907,82606,836,8743,3,Moore,4
63,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-9,1876,50,59,3,Marcondes,3
64,77,15,2,False,2022-09-17T14:00:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,0,0,7,19.0,2.6,0.0,2.2,50,-484,71101,2563,3047,3,Lerma,3
65,77,15,1,False,2022-09-17T14:00:00Z,1,1,8,3,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0.0,0.0,0.5,43,-86,4632,72,158,3,Stacey,2
66,77,15,2,False,2022-09-17T14:00:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,0,0,7,9.2,0.3,10.0,2.0,57,2274,50048,8845,6571,3,Solanke,4
67,77,15,2,False,2022-09-17T14:00:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,0,0,13,14.2,10.7,0.0,2.5,49,487,7848,808,321,3,Cook,3
68,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2825,27462,125,2950,3,Pearson,3
69,77,15,1,False,2022-09-17T14:00:00Z,1,1,8,86,0,0,0,1,0,0,0,1,0,0,0,6,13.2,1.3,12.0,2.7,53,-32,5637,152,184,3,Christie,3
70,77,15,9,False,2022-09-17T14:00:00Z,1,1,8,90,1,0,0,1,0,0,0,0,0,0,2,30,55.4,21.8,35.0,11.2,53,1333,12280,2105,772,3,Billing,3
71,77,15,2,False,2022-09-17T14:00:00Z,1,1,8,90,0,0,0,1,0,0,0,0,0,0,0,8,10.6,0.3,2.0,1.3,44,277,13661,1109,832,3,Mepham,2
72,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-275,46462,1333,1608,3,Travers,1
73,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,7376,119667,11571,4195,3,Kelly,2
74,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-114,8268,137,251,3,Dembélé,3
75,77,15,1,False,2022-09-17T14:00:00Z,1,1,8,10,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.3,8.0,0.9,53,423,7842,727,304,3,Anthony,3
76,77,15,6,False,2022-09-17T14:00:00Z,1,1,8,90,0,1,0,1,0,0,0,0,0,0,1,29,39.0,51.5,4.0,9.5,44,-183,13446,294,477,3,Zemura,2
77,77,15,0,False,2022-09-17T14:00:00Z,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1229,57625,982,2211,3,Dennis,1
78,72,1,1,True,2022-09-18T11:00:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,0,0,14,12.2,0.5,2.0,1.5,44,-3528,103448,775,4303,4,Jansson,2
79,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2340,19526,29,2369,4,Nørgaard,3
80,72,1,2,True,2022-09-18T11:00:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,0,0,5,9.8,15.9,9.0,3.5,72,8381,2018737,151392,143011,4,Toney,4
81,72,1,2,True,2022-09-18T11:00:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,4,0,17,36.8,0.0,0.0,3.7,45,-17529,655913,38469,55998,4,Raya,1
82,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1453,3958,1742,289,4,Canós,2
83,72,1,2,True,2022-09-18T11:00:00Z,0,3,8,62,0,0,0,3,0,0,0,0,0,0,0,8,0.8,0.5,4.0,0.5,46,-86890,772031,9926,96816,4,Dasilva,3
84,72,1,1,True,2022-09-18T11:00:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,0,0,10,6.4,0.5,0.0,0.7,45,337,3958,493,156,4,Ajer,2
85,72,1,1,True,2022-09-18T11:00:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,0,0,9,15.2,19.5,2.0,3.7,45,-6006,113218,3514,9520,4,Henry,2
86,72,1,2,True,2022-09-18T11:00:00Z,0,3,8,62,0,0,0,3,0,0,0,0,0,0,0,8,5.4,0.3,0.0,0.6,55,1539,19264,3306,1767,4,Janelt,3
87,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-12,2583,48,60,4,Ghoddos,3
88,72,1,2,True,2022-09-18T11:00:00Z,0,3,8,68,0,0,0,3,0,0,0,0,0,0,0,11,10.4,19.3,2.0,3.2,51,-5272,316843,17970,23242,4,Jensen,3
89,72,1,1,True,2022-09-18T11:00:00Z,0,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.2,54,8780,44245,12738,3958,4,Wissa,3
90,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-80,5212,40,120,4,Roerslev,2
91,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-283,4928,0,283,4,Bech,2
92,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-34,1296,11,45,4,Pinnock,2
93,72,1,1,True,2022-09-18T11:00:00Z,0,3,8,27,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.3,0.0,0.2,49,-25,3686,63,88,4,Onyeka,3
94,72,1,1,True,2022-09-18T11:00:00Z,0,3,8,21,0,0,0,0,0,0,0,0,0,0,0,7,3.0,14.5,0.0,1.8,45,51,37140,1974,1923,4,Baptiste,3
95,72,1,2,True,2022-09-18T11:00:00Z,0,3,8,75,0,0,0,3,0,0,0,0,0,0,0,3,0.0,1.2,37.0,3.7,60,-12869,188306,7519,20388,4,Mbeumo,4
96,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,815,63679,2986,2171,4,Goode,2
97,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-592,7366,0,592,4,Forss,4
98,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-73,2513,0,73,4,Thompson,2
99,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,126,0,5,4,Bidstrup,3
100,72,1,0,True,2022-09-18T11:00:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-474,9720,0,474,4,Balcombe,1
105,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-346,17707,185,531,9,Duffy,2
110,75,19,9,True,2022-09-18T13:15:00Z,1,0,8,88,1,0,1,0,0,0,0,0,0,0,3,31,34.0,5.1,25.0,6.4,61,455,46881,3301,2846,8,Maupay,4
176,75,19,9,True,2022-09-18T13:15:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,4,2,30,36.0,0.0,0.0,3.6,40,6316,74924,10033,3717,8,Begović,1
177,75,19,1,True,2022-09-18T13:15:00Z,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,1.8,2.0,0.5,50,-1320,50648,2308,3628,8,Rondón,4
178,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,259,8908,517,258,8,Coleman,2
179,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-28,561,20,48,8,Townsend,3
180,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-956,43016,284,1240,8,Keane,2
181,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-456,14085,0,456,8,Dele,3
182,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-57184,504247,2551,59735,8,Pickford,1
183,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-47,9785,195,242,8,Allan,3
184,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-501,8281,0,501,8,André Gomes,3
185,75,19,1,True,2022-09-18T13:15:00Z,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.8,0.0,0.1,53,-153,6677,82,235,8,A.Doucouré,3
186,75,19,6,True,2022-09-18T13:15:00Z,1,0,8,90,0,1,1,0,0,0,0,0,0,0,0,22,32.4,28.3,8.0,6.9,55,1584,26398,2400,816,8,Iwobi,3
187,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-114,2801,0,114,8,Gbamin,3
188,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-233,6647,20,253,8,Mina,2
189,75,19,3,True,2022-09-18T13:15:00Z,1,0,8,80,0,0,1,0,0,0,0,0,0,0,0,11,11.6,34.2,25.0,7.1,55,10889,105119,16204,5315,8,Gray,3
190,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,112,4702,243,131,8,Davies,3
191,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-267,21588,166,433,8,Calvert-Lewin,4
192,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-489,8523,34,523,8,Holgate,2
193,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-186,4622,14,200,8,Godfrey,2
194,75,19,6,True,2022-09-18T13:15:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,27,19.0,16.7,1.0,3.7,45,15453,56283,18579,3126,8,Mykolenko,2
195,75,19,2,True,2022-09-18T13:15:00Z,1,0,8,74,0,0,1,0,0,0,0,1,0,0,0,0,8.8,7.0,8.0,2.4,55,208890,583617,252999,44109,8,Gordon,3
196,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-34,1680,0,34,8,Branthwaite,2
197,75,19,6,True,2022-09-18T13:15:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,28,15.4,5.3,2.0,2.3,41,43765,779500,90664,46899,8,Patterson,2
198,75,19,0,True,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1527,28754,0,1527,8,Nkounkou,2
199,75,19,8,True,2022-09-18T13:15:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,2,30,48.0,3.4,0.0,5.1,44,4652,77349,7288,2636,8,Tarkowski,2
200,78,16,1,False,2022-09-16T19:00:00Z,2,3,8,7,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.3,0.0,0.2,48,-23,5730,186,209,9,Cairney,3
201,78,16,1,False,2022-09-16T19:00:00Z,2,3,8,90,0,0,0,2,0,0,0,0,0,0,0,12,10.4,2.3,0.0,1.3,45,2734,17199,3563,829,9,Ream,2
202,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-80,3030,51,131,9,Knockaert,3
203,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-173,13411,372,545,9,Chalobah,3
204,78,16,1,False,2022-09-16T19:00:00Z,2,3,8,1,0,0,0,0,0,0,0,0,0,0,0,5,2.2,1.0,8.0,1.1,55,844,8703,1259,415,9,Kebano,3
205,78,16,5,False,2022-09-16T19:00:00Z,2,3,8,90,0,1,0,2,0,0,0,0,0,0,0,18,19.4,15.7,6.0,4.1,55,4506,16894,5555,1049,9,De Cordova-Reid,3
206,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-112,1827,0,112,9,Bryan,2
207,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-32674,318243,0,32674,9,Gazzaniga,1
208,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2996,39398,0,2996,9,Kongolo,2
209,78,16,7,False,2022-09-16T19:00:00Z,2,3,8,90,1,0,0,2,0,0,0,0,0,0,0,22,48.8,1.8,35.0,8.6,45,1422,12199,1949,527,9,Tosin,2
210,78,16,2,False,2022-09-16T19:00:00Z,2,3,8,89,0,0,0,2,0,0,0,0,0,0,0,1,6.6,6.9,68.0,8.2,69,511912,3297573,557341,45429,9,Mitrović,4
211,78,16,10,False,2022-09-16T19:00:00Z,2,3,8,90,1,0,0,2,0,0,0,0,0,0,3,36,45.6,28.3,17.0,9.1,45,-9781,96428,4677,14458,9,Reed,3
212,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-89,3327,57,146,9,Wilson,3
213,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,146,21241,971,825,9,Rodák,1
214,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-463,4534,0,463,9,Cavaleiro,3
215,78,16,3,False,2022-09-16T19:00:00Z,2,3,8,90,0,1,0,2,0,0,0,1,0,0,0,18,42.2,18.8,19.0,8.0,45,14969,63953,18293,3324,9,Tete,2
216,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-392,8586,176,568,9,Onomah,3
217,78,16,0,False,2022-09-16T19:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-969,13486,67,1036,9,Robinson,2
