element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
41,121,4,0,True,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,1508,19805,2407,899,2,Nakamba,3
42,121,4,3,True,2022-10-23T13:00:00Z,4,0,13,70,0,0,1,0,0,0,0,0,0,0,0,7,8.2,23.0,33.0,6.4,58,-1350,36961,769,2119,2,Buendía,3
43,121,4,6,True,2022-10-23T13:00:00Z,4,0,13,80,0,0,1,0,0,0,0,0,0,0,0,21,12.8,1.6,25.0,3.9,46,-12327,446308,4138,16465,2,Cash,2
44,121,4,6,True,2022-10-23T13:00:00Z,4,0,13,90,0,0,1,0,0,0,0,0,0,0,0,25,24.8,0.3,0.0,2.5,44,-2366,41262,822,3188,2,Konsa,2
45,121,4,13,True,2022-10-23T13:00:00Z,4,0,13,70,1,1,1,0,0,0,0,0,0,0,2,39,53.4,23.4,43.0,12.0,46,-38124,473469,6428,44552,2,Bailey,3
46,121,4,6,True,2022-10-23T13:00:00Z,4,0,13,90,0,1,1,0,0,0,0,0,0,0,0,22,31.4,33.1,8.0,7.3,48,-6146,47330,859,7005,2,Douglas Luiz,3
47,121,4,1,True,2022-10-23T13:00:00Z,4,0,13,19,0,0,0,0,0,0,0,0,0,0,0,4,2.4,0.3,2.0,0.5,52,-9490,116637,1772,11262,2,Ramsey,3
48,122,14,1,True,2022-10-22T16:30:00Z,1,1,13,11,0,0,0,1,0,0,0,0,0,0,0,3,1.6,0.3,0.0,0.2,43,397,61226,2648,2251,6,Chukwuemeka,3
49,121,4,0,True,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-43,2242,0,43,2,Iroegbunam,3
50,121,4,0,True,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-291,23614,31,322,2,Diego Carlos,2
51,121,4,0,True,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-97,3933,0,97,2,El Ghazi,3
52,121,4,0,True,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-54,4376,0,54,2,Davis,4
53,121,4,0,True,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-264,10531,44,308,2,Kamara,3
54,121,4,1,True,2022-10-23T13:00:00Z,4,0,13,9,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.0,43,7900,315584,24445,16545,2,Archer,4
55,121,4,0,True,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,253,0,6,2,Philogene-Bidace,3
56,121,4,0,True,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,574,89421,2818,2244,2,Guilbert,2
57,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,90,0,0,0,2,0,0,0,0,0,0,0,12,10.0,5.5,0.0,1.6,44,-2369,20051,659,3028,3,Smith,2
58,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4,2574,61,65,3,Stanislas,3
59,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,56,0,0,0,1,0,0,0,0,0,0,0,7,4.8,0.8,4.0,1.0,44,-114,2724,126,240,3,Fredericks,2
60,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-26,1242,10,36,3,Brooks,3
61,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-41,2959,25,66,3,Lowe,3
62,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,45,0,0,0,2,0,0,0,0,0,0,0,6,6.4,16.6,4.0,2.7,54,-3510,62549,577,4087,3,Moore,4
63,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-38,1880,23,61,3,Marcondes,3
64,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,90,0,0,0,2,0,0,0,1,0,0,0,7,5.4,13.8,6.0,2.5,49,-2047,65233,1959,4006,3,Lerma,3
65,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-87,4768,79,166,3,Stacey,2
66,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,44,0,0,0,0,0,0,0,0,0,0,0,4,10.4,1.2,52.0,6.4,58,-28085,384195,47657,75742,3,Solanke,4
67,129,19,2,False,2022-10-24T19:00:00Z,2,0,13,90,0,0,0,2,0,0,0,0,0,0,0,15,16.4,3.1,0.0,2.0,49,-354,8697,227,581,3,Cook,3
68,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-479,20419,124,603,3,Pearson,3
69,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,56,0,0,0,1,0,0,0,0,0,0,0,4,4.8,11.2,0.0,1.6,53,-737,6730,171,908,3,Christie,3
70,129,19,2,False,2022-10-24T19:00:00Z,2,0,13,90,0,0,0,2,0,0,0,0,0,0,0,13,12.6,13.3,2.0,2.8,53,-17718,158835,12280,29998,3,Billing,3
71,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,90,0,0,0,2,0,0,0,1,0,0,0,13,34.6,0.5,0.0,3.5,44,-3865,18390,302,4167,3,Mepham,2
72,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,45,0,0,0,1,0,0,0,0,0,1,0,5,5.6,0.0,0.0,0.6,43,-1146,40092,222,1368,3,Travers,1
73,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3294,68453,18,3312,3,Kelly,2
74,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-70,8274,143,213,3,Dembélé,3
75,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,33,0,0,0,1,0,0,0,0,0,0,0,5,10.0,1.7,17.0,2.9,53,-257,7131,135,392,3,Anthony,3
76,129,19,1,False,2022-10-24T19:00:00Z,2,0,13,33,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,1.8,2.0,0.0,44,-3522,22927,145,3667,3,Zemura,2
77,129,19,0,False,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1414,53012,312,1726,3,Dennis,1
78,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5808,58302,27,5835,4,Jansson,2
79,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-411,13724,5,416,4,Nørgaard,3
80,121,2,2,False,2022-10-23T13:00:00Z,4,0,13,90,0,0,0,4,0,0,0,0,0,0,0,11,4.8,16.5,5.0,2.6,74,135297,2952473,239645,104348,4,Toney,4
81,121,2,2,False,2022-10-23T13:00:00Z,4,0,13,90,0,0,0,4,0,0,0,0,0,7,0,24,49.4,0.0,0.0,4.9,46,81698,841367,99425,17727,4,Raya,1
82,121,2,1,False,2022-10-23T13:00:00Z,4,0,13,45,0,0,0,1,0,0,0,0,0,0,0,2,1.4,12.2,0.0,1.4,50,413,9035,1946,1533,4,Canós,2
83,121,2,1,False,2022-10-23T13:00:00Z,4,0,13,45,0,0,0,1,0,0,0,0,0,0,0,3,2.0,1.3,16.0,1.9,44,-38105,509370,6710,44815,4,Dasilva,3
84,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,90,0,0,0,4,0,0,0,0,0,0,0,2,8.2,0.7,6.0,1.5,45,119,11331,1301,1182,4,Ajer,2
85,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,90,0,0,0,4,0,0,0,0,0,0,0,6,24.6,13.1,2.0,4.0,45,8518,127063,13555,5037,4,Henry,2
86,121,2,2,False,2022-10-23T13:00:00Z,4,0,13,90,0,0,0,4,0,0,0,0,0,0,0,15,9.2,12.1,0.0,2.1,55,-416,15975,1085,1501,4,Janelt,3
87,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-6,2637,72,78,4,Ghoddos,3
88,121,2,2,False,2022-10-23T13:00:00Z,4,0,13,77,0,0,0,4,0,0,0,0,0,0,0,10,19.0,54.0,7.0,8.0,50,-13412,222939,6959,20371,4,Jensen,3
89,121,2,1,False,2022-10-23T13:00:00Z,4,0,13,29,0,0,0,0,0,0,0,0,0,0,0,3,7.4,1.8,13.0,2.2,54,-2094,23708,514,2608,4,Wissa,3
90,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,45,0,0,0,3,0,0,0,0,0,0,0,5,1.6,0.6,0.0,0.2,43,707,6178,907,200,4,Roerslev,2
91,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-83,3978,0,83,4,Bech,2
92,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,90,0,0,0,4,0,0,0,0,0,0,0,11,17.8,0.4,20.0,3.8,44,1169,3954,1638,469,4,Pinnock,2
93,121,2,1,False,2022-10-23T13:00:00Z,4,0,13,45,0,0,0,3,0,0,0,0,0,0,0,5,7.6,20.4,24.0,5.2,48,65,4488,348,283,4,Onyeka,3
94,121,2,1,False,2022-10-23T13:00:00Z,4,0,13,12,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1,0.0,0.1,45,-749,34435,1136,1885,4,Baptiste,3
95,121,2,2,False,2022-10-23T13:00:00Z,4,0,13,60,0,0,0,4,0,0,0,0,0,0,0,0,3.4,16.3,58.0,7.8,58,-9790,165452,6570,16360,4,Mbeumo,4
96,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-422,69193,1841,2263,4,Goode,2
97,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-157,6163,0,157,4,Forss,4
98,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-31,2224,0,31,4,Thompson,2
99,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,110,0,2,4,Bidstrup,3
100,121,2,0,False,2022-10-23T13:00:00Z,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-219,8311,0,219,4,Balcombe,1
101,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,45,0,0,0,2,0,0,0,0,0,0,0,3,1.8,0.9,0.0,0.3,49,-259,10610,440,699,5,Lallana,3
102,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1061,72170,1059,2120,5,Steele,1
103,125,13,2,False,2022-10-22T14:00:00Z,3,1,13,78,0,0,0,3,0,0,0,0,0,0,0,4,2.6,1.5,8.0,1.2,65,-36581,150076,2845,39426,5,Welbeck,4
104,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,86,0,0,0,3,0,0,0,1,0,0,0,9,9.0,37.7,4.0,5.1,57,-256199,1802915,18440,274639,5,Groß,3
105,124,11,1,False,2022-10-23T13:00:00Z,2,3,13,1,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,44,-363,15931,139,502,9,Duffy,2
106,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,90,0,0,0,3,0,0,0,0,0,0,0,9,8.6,0.8,0.0,0.9,47,-47060,589847,16046,63106,5,Dunk,2
107,125,13,5,False,2022-10-22T14:00:00Z,3,1,13,90,0,1,0,3,0,0,0,0,0,0,0,21,24.6,13.5,20.0,5.8,50,-4239,55304,2764,7003,5,March,3
108,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,90,0,0,0,3,0,0,0,0,0,0,0,14,21.6,1.3,0.0,2.3,45,-11295,108337,2714,14009,5,Webster,2
109,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,65,0,0,0,2,0,0,0,0,0,0,0,9,10.8,1.7,0.0,1.3,47,-39954,510482,7237,47191,5,Veltman,2
110,123,7,1,True,2022-10-22T14:00:00Z,3,0,13,12,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.1,61,-5044,69955,4085,9129,8,Maupay,4
111,125,13,7,False,2022-10-22T14:00:00Z,3,1,13,90,1,0,0,3,0,0,0,0,0,0,0,21,41.0,3.3,60.0,10.4,68,-490729,1775474,67860,558589,5,Trossard,3
112,122,14,1,True,2022-10-22T16:30:00Z,1,1,13,35,0,0,0,0,0,0,0,0,0,0,0,4,1.6,0.9,0.0,0.3,51,-41903,1061629,27644,69547,6,Cucurella,2
113,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,90,0,0,0,3,0,0,0,0,0,1,0,12,11.2,0.0,0.0,1.1,47,-102937,1513448,6440,109377,5,Sánchez,1
114,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,45,0,0,0,1,0,0,0,0,0,0,0,3,5.0,2.8,2.0,1.0,43,-4316,134404,1504,5820,5,Lamptey,2
115,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-522,11768,0,522,5,Alzate,3
116,125,13,2,False,2022-10-22T14:00:00Z,3,1,13,86,0,0,0,3,0,0,0,0,0,0,0,13,7.2,22.9,1.0,3.1,56,-117347,602883,5730,123077,5,Mac Allister,3
117,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,54,1876,126,72,5,Moder,3
118,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-304,6474,0,304,5,Mwepu,3
119,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,3,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,45,32,5240,248,216,5,Sarmiento,3
120,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,90,0,0,0,3,0,0,0,1,0,0,0,7,9.4,2.3,8.0,2.0,50,-2227,37197,801,3028,5,Caicedo,3
121,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8,376,0,8,5,Richards,3
122,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-7,533,0,7,5,Roberts,2
123,125,13,1,False,2022-10-22T14:00:00Z,3,1,13,11,0,0,0,0,0,0,0,0,0,0,0,3,2.0,10.3,2.0,1.4,51,-297,29415,921,1218,5,Undav,4
124,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-349,4237,25,374,5,Mitoma,3
125,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-312,28954,753,1065,5,Enciso,4
126,125,13,0,False,2022-10-22T14:00:00Z,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-79,2974,0,79,5,Kozłowski,3
127,122,14,2,True,2022-10-22T16:30:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,7,4.8,2.4,2.0,0.9,48,1800,172333,8934,7134,6,Azpilicueta,2
128,122,14,2,True,2022-10-22T16:30:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,15,14.0,0.3,0.0,1.4,54,-25793,723623,19647,45440,6,Thiago Silva,2
129,122,14,0,True,2022-10-22T16:30:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-804,81150,0,804,6,Alonso,2
130,122,14,8,True,2022-10-22T16:30:00Z,1,1,13,90,1,0,0,1,0,0,0,1,0,0,2,25,50.2,2.2,17.0,6.9,59,-5198,259617,5505,10703,6,Jorginho,3
131,122,14,0,True,2022-10-22T16:30:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-42,3327,0,42,6,Barkley,3
132,122,14,1,True,2022-10-22T16:30:00Z,1,1,13,54,0,0,0,1,0,0,0,0,0,0,0,6,9.4,17.1,0.0,2.7,49,118,40341,2132,2014,6,Kovacic,3
133,122,14,3,True,2022-10-22T16:30:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,5,0,19,33.8,0.0,0.0,3.4,45,90592,313370,108401,17809,6,Arrizabalaga,1
134,122,14,0,True,2022-10-22T16:30:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2795,129204,123,2918,6,Kanté,3
135,122,14,0,True,2022-10-22T16:30:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,-375,33379,334,709,6,Ziyech,3
136,122,14,3,True,2022-10-22T16:30:00Z,1,1,13,78,0,0,1,0,0,0,0,0,0,0,0,4,7.0,1.9,15.0,2.4,50,248,18821,1382,1134,6,Loftus-Cheek,3
137,122,14,0,True,2022-10-22T16:30:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-85,19216,0,85,6,Werner,4
138,122,14,0,True,2022-10-22T16:30:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-810,30845,0,810,6,Kenedy,2
139,122,14,2,True,2022-10-22T16:30:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,11,7.4,9.1,2.0,1.9,59,-51205,457361,18088,69293,6,Chilwell,2
140,122,14,1,True,2022-10-22T16:30:00Z,1,1,13,16,0,0,0,1,0,0,0,0,0,0,0,2,1.2,0.1,0.0,0.1,57,-4777,66063,3376,8153,6,Pulisic,3
141,122,14,2,True,2022-10-22T16:30:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,10,9.0,1.4,11.0,2.1,47,7001,78536,12498,5497,6,Chalobah,2
142,122,14,2,True,2022-10-22T16:30:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,7,6.4,17.3,8.0,3.2,77,-65272,1133200,123162,188434,6,Mount,3
